user_id,CPB-I,CPB-O,JS_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,leader-CPB-I,leader-CPB-O,dis_ocean,avg_dis_ocean,dis_os,avg_dis_os,email_ratio,cnt_send,cnt_recv,cnt_s_size,cnt_r_size,cnt_s_attach,cnt_r_attach, cnt_s_days,cnt_r_days,cnt_email_days,cnt_late_days,cnt_early_days,month_work_days,
SMN0397,-5.56,-15.25,8.98,0,0,0,0,0,0,0,0,-15.84,-29.02,10.1361213123,0.298121215066,0.644560512547,0.0189576621337,-0.384615384615,0.352941176471,0.794117647059,222766.794118,103436.823529,0.205882352941,0.0882352941176,0.352941176471,0.794117647059,1.14705882353,0.0,0.0,356.0,
CWC0006,-2.36,-22.67,12.9,0,0,0,0,0,0,0,0,-17.04,-19.65,21.7264616476,0.278544380098,1.0,0.0128205128205,-0.0564516129032,8.14102564103,8.02564102564,384319.621533,69146.2568571,6.0,3.37179487179,3.0,3.35897435897,4.35897435897,101.0,80.0,356.0,
RAS1982,-22.98,-29.04,18.13,-13.719666666666665,-24.337333333333333,16,7,12,19,-12.520000000000001,-23.174999999999997,-17.54,-31.22,10.5369316948,0.301055191281,0.28190721718,0.00805449191942,-0.089552238806,1.91428571429,2.54285714286,61552.4142857,451409.951579,0.571428571429,1.14285714286,1.74285714286,2.08571428571,3.37142857143,0.0,0.0,356.0,
JFC0075,-5.36,-15.17,8.7,-12.999333333333333,-24.71666666666667,8,4,7,5,-10.43,-24.15,-22.01,-40.2,20.0546563902,0.308533175234,0.254693593253,0.00391836297313,-0.354260089686,1.32307692308,3.44615384615,437606.317802,85425.7593926,1.07692307692,0.969230769231,1.10769230769,2.32307692308,3.13846153846,153.0,151.0,356.0,
JMA0540,-14.13,-31.47,17.31,-10.930999999999997,-20.073999999999998,11,8,14,8,-9.135000000000002,-19.145,-17.62,-22.48,13.6035631335,0.295729633336,1.0,0.0217391304348,-0.00719424460432,2.15217391304,2.73913043478,186653.138865,265426.197527,1.28260869565,1.45652173913,1.5,1.52173913043,2.39130434783,91.0,85.0,356.0,
DSC1741,-2.82,-18.83,11.72,-12.612333333333332,-22.848333333333336,17,5,9,18,-13.925000000000002,-23.910000000000004,-4.18,-16.16,8.65798541118,0.288599513706,0.260136507648,0.00867121692159,-0.264705882353,0.866666666667,1.53333333333,241357.320833,235734.191667,0.833333333333,0.7,0.833333333333,1.43333333333,2.1,0.0,0.0,356.0,
FKS0069,-9.06,-22.06,12.84,-14.094666666666665,-24.220666666666666,8,6,8,6,-14.17,-22.73,-2.96,-6.45,14.8305807754,0.302664913784,0.28190721718,0.00575320851387,0.0822281167109,6.69387755102,5.20408163265,122867.350246,306296.245251,2.81632653061,2.77551020408,4.16326530612,3.5306122449,5.4693877551,157.0,164.0,356.0,
MAM1293,-11.98,-24.94,16.97,-12.498999999999999,-23.977666666666668,13,7,16,12,-14.595,-25.865,-0.56,-8.94,19.6983354085,0.277441343782,0.341355100343,0.00480781831469,0.03663003663,7.66197183099,6.50704225352,200607.12594,190951.510419,3.43661971831,1.16901408451,3.98591549296,3.70422535211,5.25352112676,170.0,159.0,356.0,
FWT1586,-14.88,-32.77,21.38,-10.419333333333332,-20.685666666666666,17,10,16,16,-8.295,-17.17,-9.57,-28.82,6.19503572298,0.281592532863,0.28190721718,0.0128139644173,-0.379310344828,0.863636363636,2.0,211729.716162,302914.874026,1.31818181818,1.68181818182,0.818181818182,1.81818181818,2.5,142.0,150.0,356.0,
KES1207,-14.16,-21.63,12.89,-11.597,-23.232,11,6,9,7,-10.755000000000003,-24.09,-6.12,-19.49,14.844201874,0.315834082425,0.254693593253,0.00541901262241,-0.04,1.21276595745,1.1914893617,398613.606846,523947.740122,0.765957446809,0.978723404255,1.02127659574,1.10638297872,2.0,0.0,0.0,356.0,
HNP1152,-16.9,-16.49,12.08,-13.062000000000001,-24.862666666666666,7,3,6,8,-15.68,-30.240000000000002,-21.12,-32.75,12.5515237125,0.278922749167,0.28190721718,0.00626460482622,0.00210526315789,10.5333333333,9.64444444444,14517.9578559,187145.679802,0.0,4.68888888889,5.28888888889,5.26666666667,7.0,164.0,168.0,356.0,
SWB1809,-12.99,-24.16,13.27,-13.222666666666665,-23.705000000000002,16,5,9,17,-14.825,-26.865000000000002,-19.48,-33.54,11.1001191105,0.3171462603,0.254693593253,0.00727695980724,-0.264150943396,1.14285714286,1.91428571429,117699.804852,306960.229365,0.714285714286,0.857142857143,1.11428571429,1.91428571429,2.85714285714,160.0,145.0,356.0,
EPJ0445,-14.86,-22.4,12.53,0,0,0,0,0,0,0,0,-7.88,-25.6,18.0453925916,0.311127458476,0.28190721718,0.00486046926172,0.212121212121,0.706896551724,0.48275862069,188592.465517,208199.413793,0.172413793103,0.310344827586,0.689655172414,0.448275862069,1.08620689655,0.0,0.0,356.0,
DDM1065,-12.55,-23.47,14.77,-13.715,-24.205,18,4,8,12,-14.040000000000001,-23.65,-13.42,-24.56,18.6145920061,0.295469714382,0.254693593253,0.00404275544846,0.0166666666667,7.90476190476,7.50793650794,22852.1413472,105682.714048,0.0,2.30158730159,3.87301587302,3.74603174603,5.09523809524,165.0,169.0,356.0,
BCC1259,-16.68,-34.49,18.41,-12.868333333333336,-23.177999999999997,15,8,13,17,-14.970000000000002,-25.369999999999997,-4.93,-21.47,9.93567193894,0.292225645263,0.254693593253,0.00749098803686,-0.386666666667,0.676470588235,1.58823529412,19705.8848039,361703.534926,0.147058823529,0.882352941176,0.676470588235,1.52941176471,2.14705882353,0.0,0.0,356.0,
KQM1769,-6.71,-19.01,10.44,-13.182,-25.878666666666664,6,4,7,5,-16.67,-31.060000000000002,-13.29,-21.65,19.2552187251,0.296234134232,0.28190721718,0.00433703411046,-0.018711018711,7.93846153846,11.2461538462,22683.7083749,91547.9293416,0.0,2.69230769231,3.63076923077,3.76923076923,4.61538461538,167.0,174.0,356.0,
PFM1795,-26.57,-38.53,23.27,-12.77,-23.226000000000003,17,5,9,17,-14.314999999999998,-26.235,-19.48,-33.54,7.47179292912,0.28737665112,0.254693593253,0.00979590743282,-0.219512195122,1.38461538462,2.07692307692,267019.769724,579721.516026,1.38461538462,1.0,1.23076923077,1.92307692308,3.0,161.0,156.0,356.0,
RRG1253,-6.5,-23.07,15.0,-13.207666666666668,-23.558666666666667,16,8,13,16,-14.045,-24.47,-4.93,-21.47,12.3616682618,0.28748065725,0.241624510319,0.00561917465859,-0.492957746479,0.418604651163,1.3023255814,50304.1372093,473498.413178,0.372093023256,0.837209302326,0.418604651163,1.23255813953,1.58139534884,10.0,17.0,367.0,
PRH0706,-26.47,-32.35,19.32,-11.312666666666669,-22.45133333333333,11,4,6,7,-10.649999999999999,-23.990000000000002,-23.5,-32.0,7.9698136306,0.284636201093,0.421593893239,0.0150569247585,-0.333333333333,1.17857142857,2.92857142857,125568.527381,134314.263282,0.428571428571,0.714285714286,1.17857142857,2.35714285714,3.28571428571,143.0,150.0,356.0,
QKB1893,-2.43,-16.11,8.4,-11.969333333333331,-21.659333333333336,18,8,13,14,-13.124999999999998,-22.365000000000002,-13.18,-22.66,6.46887592931,0.294039814968,0.254693593253,0.0115769815115,-0.741935483871,0.181818181818,1.22727272727,4510.77272727,213089.590909,0.0,0.272727272727,0.181818181818,1.22727272727,1.40909090909,169.0,161.0,356.0,
DJJ1480,-21.22,-38.04,23.5,-12.013,-22.391666666666666,17,6,13,14,-13.765,-23.870000000000005,6.46,-7.49,10.3965623843,0.288793399563,0.28190721718,0.00783075603277,-0.23595505618,1.02777777778,1.63888888889,7328.80599648,193343.754524,0.0,0.972222222222,0.944444444444,1.52777777778,2.33333333333,148.0,144.0,356.0,
ACH1011,-12.29,-21.91,14.03,-11.818000000000001,-22.1755,10,6,10,11,-12.549999999999999,-24.6,-2.14,-11.06,16.5640424611,0.290597236159,1.0,0.0175438596491,-0.106227106227,2.68421052632,3.38596491228,187401.931351,266545.820425,1.59649122807,0.859649122807,2.14035087719,2.64912280702,3.91228070175,161.0,177.0,356.0,
HGG0166,-10.11,-26.94,14.31,0,0,0,0,0,0,0,0,-20.71,-23.66,18.2982129861,0.295132467518,0.254693593253,0.0041079611815,0.430353430353,15.435483871,4.01612903226,21381.8490504,148000.866918,0.0,1.16129032258,5.54838709677,2.20967741935,5.82258064516,0.0,0.0,356.0,
CIS1542,-13.04,-24.98,15.25,-13.546,-23.738999999999997,17,8,12,16,-15.055000000000001,-24.895000000000003,-4.79,-10.23,7.77150951541,0.298904212131,0.245534276386,0.00944362601485,-0.586206896552,0.230769230769,0.884615384615,7746.57692308,299364.884615,0.0,0.346153846154,0.230769230769,0.884615384615,1.07692307692,165.0,156.0,356.0,
SKE1251,-12.76,-20.02,13.59,-12.998999999999999,-23.660333333333334,16,8,12,17,-13.500000000000002,-24.99,-4.93,-21.47,7.65233754434,0.283419909049,1.0,0.037037037037,-0.379310344828,0.666666666667,1.59259259259,42539.7067901,654087.502886,0.296296296296,1.44444444444,0.666666666667,1.48148148148,2.11111111111,0.0,7.0,366.0,
MCS0242,-9.75,-20.62,11.72,0,0,0,0,0,0,0,0,5.14,-9.96,17.9227609417,0.284488268916,0.277525324285,0.00440516387753,0.0360655737705,5.07936507937,4.1746031746,137378.124667,301819.140436,2.06349206349,0.365079365079,2.50793650794,2.33333333333,3.15873015873,134.0,134.0,356.0,
KMN0028,-13.62,-22.57,12.52,0,0,0,0,0,0,0,0,-10.0,-17.92,16.6742580145,0.314608641784,0.252209207692,0.00475866429608,0.122807017544,0.622641509434,0.490566037736,17201.1132075,344291.811321,0.0,0.339622641509,0.603773584906,0.471698113208,1.0,0.0,0.0,356.0,
XJB1052,-20.84,-41.68,23.79,-10.881333333333332,-22.502666666666666,17,6,13,17,-8.8,-22.590000000000003,-8.8,-21.42,8.04394961709,0.287283914896,0.341355100343,0.0121912535837,-0.137254901961,1.60714285714,2.17857142857,7999.42135642,713403.360714,0.0,1.5,1.57142857143,2.07142857143,3.42857142857,109.0,119.0,356.0,
MMO0531,-2.14,-13.18,8.34,-11.5305,-20.988500000000002,11,7,13,8,-10.264999999999999,-20.24,-17.62,-22.48,14.1204738501,0.300435613831,1.0,0.0212765957447,0.109589041096,3.36170212766,2.48936170213,75114.1457261,213403.909814,0.808510638298,0.765957446809,1.72340425532,1.3829787234,2.3829787234,175.0,179.0,356.0,
XDG1256,-20.61,-27.75,15.91,-12.737333333333336,-23.40266666666667,16,8,12,17,-13.350000000000001,-24.865,-4.93,-21.47,9.54291990693,0.30783612603,0.260136507648,0.0083915002467,-0.253731343284,0.806451612903,1.45161290323,6946.85268817,126973.83871,0.0,0.483870967742,0.806451612903,1.35483870968,2.09677419355,0.0,0.0,356.0,
KKS0087,-6.96,-25.63,14.85,-12.892666666666665,-24.019333333333336,8,5,8,6,-9.719999999999999,-21.39,-5.36,-15.17,18.5128417309,0.293854630649,0.254693593253,0.00404275544846,0.034965034965,3.19047619048,2.93650793651,16328.0348244,243968.216879,0.0,1.01587301587,2.34920634921,2.19047619048,3.60317460317,159.0,157.0,356.0,
DCS0636,-15.48,-32.11,19.38,-15.993333333333336,-25.154000000000003,11,7,10,17,-18.81,-27.07,-13.46,-28.02,19.1736944027,0.304344355598,0.260136507648,0.00412915091504,-0.0232558139535,5.20634920635,5.90476190476,351871.398849,304917.419419,2.90476190476,2.66666666667,3.0,3.14285714286,4.25396825397,33.0,30.0,356.0,
NGB1625,-11.37,-20.93,12.65,-12.910333333333334,-22.218000000000004,16,7,13,17,-12.950000000000001,-23.085,-12.45,-26.3,18.4583400723,0.312853221564,0.260136507648,0.00440909334996,-0.0316573556797,11.8474576271,14.2711864407,47201.9255292,316109.535958,2.62711864407,6.89830508475,4.40677966102,4.69491525424,5.45762711864,159.0,164.0,356.0,
CLL0494,-18.42,-28.34,18.13,-11.751333333333331,-20.599333333333334,8,7,10,7,-10.870000000000001,-16.46,-17.54,-28.12,15.1948187309,0.286694693036,0.341355100343,0.00644066227063,-0.00278551532033,4.84905660377,5.16981132075,20182.3315046,129290.567648,0.0,2.83018867925,3.37735849057,3.39622641509,5.35849056604,146.0,145.0,356.0,
DCV1185,-17.74,-17.48,12.2,-13.174666666666667,-23.982666666666667,10,4,7,8,-14.790000000000003,-25.020000000000003,-4.94,-20.03,16.7939278638,0.279898797729,0.341355100343,0.00568925167239,0.0251046025105,10.9666666667,11.3166666667,25011.5843171,120491.167871,0.0,2.31666666667,4.08333333333,3.88333333333,4.93333333333,166.0,161.0,353.0,
ARF0719,-22.94,-29.73,16.82,-16.125333333333334,-27.951999999999998,6,1,2,7,-18.189999999999998,-29.689999999999998,-13.75,-21.18,16.4550939719,0.310473471168,0.291982910479,0.00550911151847,-0.047619047619,4.15094339623,5.54716981132,199795.550201,119942.767662,1.09433962264,3.11320754717,2.07547169811,2.28301886792,3.16981132075,19.0,20.0,356.0,
ODB0034,-14.29,-32.43,18.61,-10.99933333333333,-22.061333333333334,8,4,8,5,-9.330000000000002,-19.9,-20.79,-36.65,19.6640133156,0.293492736053,1.0,0.0149253731343,0.0588235294118,9.71641791045,5.55223880597,299433.6075,319094.825731,3.9552238806,0.65671641791,2.14925373134,1.91044776119,2.59701492537,0.0,0.0,356.0,
IRN1736,-16.84,-23.96,14.39,-12.145,-22.677333333333333,18,5,9,19,-12.695000000000002,-22.975,-4.18,-16.16,9.84868109854,0.289667091133,0.245534276386,0.00722159636429,-0.387096774194,0.617647058824,1.35294117647,55021.7392157,456438.546078,0.117647058824,0.647058823529,0.558823529412,1.26470588235,1.79411764706,56.0,48.0,356.0,
BAG0315,-6.66,-25.83,13.96,-14.725333333333332,-24.836666666666666,7,5,8,6,-13.6,-24.11,-18.68,-32.49,13.084198437,0.290759965268,1.0,0.0222222222222,-0.120567375887,4.11111111111,5.08888888889,227830.816391,308083.00213,0.955555555556,2.48888888889,2.75555555556,3.51111111111,5.2,168.0,168.0,356.0,
XKB0040,-20.26,-26.27,17.42,-10.601333333333336,-22.472,8,4,7,5,-8.220000000000002,-22.5,-14.29,-32.43,15.7951433663,0.292502654931,0.28190721718,0.00522050402185,0.0344827586207,0.648148148148,0.537037037037,514722.037037,119795.925926,0.648148148148,0.0740740740741,0.555555555556,0.518518518519,1.05555555556,34.0,39.0,356.0,
JTS0903,-4.94,-20.03,10.75,-14.028000000000002,-23.812666666666665,9,4,8,8,-15.280000000000001,-22.4,-11.95,-17.05,14.9069305349,0.292292755587,1.0,0.0196078431373,-0.027027027027,12.5882352941,12.0980392157,55920.9617688,159271.295376,2.13725490196,5.6862745098,5.29411764706,5.58823529412,6.94117647059,163.0,159.0,356.0,
BJG1852,-19.76,-26.68,15.81,-12.652333333333333,-23.155666666666665,14,7,13,17,-15.190000000000001,-25.44,-7.31,-22.16,10.1264522978,0.316451634306,0.341355100343,0.0106673468857,-0.190476190476,2.375,3.65625,98307.3309042,414012.720553,2.09375,0.84375,2.125,3.125,4.8125,183.0,173.0,356.0,
KOL1923,-15.83,-24.8,12.11,-15.253333333333334,-25.895000000000003,14,4,7,15,-17.14,-26.505000000000003,-12.55,-24.21,18.4856363713,0.288838068302,0.254693593253,0.00397958739458,0.0377358490566,11.015625,9.765625,466418.961121,196543.381652,7.78125,4.140625,4.296875,3.984375,5.015625,166.0,160.0,356.0,
MRW0625,-18.03,-31.03,17.93,-13.265999999999998,-24.404,14,3,13,18,-14.475,-26.02,-15.29,-32.19,11.4656382134,0.301727321406,0.28190721718,0.00741861097841,0.0188679245283,1.44736842105,1.42105263158,181693.466414,117830.410892,1.47368421053,0.289473684211,1.42105263158,1.36842105263,2.68421052632,0.0,3.0,460.0,
AGH1971,-23.67,-39.11,23.0,-13.696666666666669,-24.00166666666667,16,7,12,19,-12.705,-22.665,-17.54,-31.22,10.2013919866,0.283371999629,0.245534276386,0.00682039656628,-0.240740740741,1.27777777778,2.16666666667,174565.626252,702248.485946,0.944444444444,1.36111111111,1.13888888889,1.86111111111,2.61111111111,4.0,2.0,356.0,
ARP0574,-27.16,-35.69,20.84,-13.456999999999999,-22.810000000000002,8,4,12,13,-15.430000000000001,-22.799999999999997,-15.9,-26.61,13.8601064785,0.294895882521,1.0,0.0212765957447,0.0629921259843,7.44680851064,5.57446808511,498711.657984,265237.399477,6.82978723404,2.34042553191,2.87234042553,2.53191489362,3.40425531915,150.0,153.0,356.0,
RAV0088,-23.68,-26.42,14.88,-11.777999999999995,-23.96666666666667,9,5,7,6,-10.0,-23.740000000000002,-5.36,-15.17,12.189970622,0.290237395761,0.28190721718,0.00671207659952,-0.00662251655629,5.02380952381,5.11904761905,17532.3087759,107126.642483,0.738095238095,1.0,3.57142857143,3.61904761905,5.28571428571,149.0,157.0,356.0,
RDB0546,-16.46,-25.52,16.23,-13.11933333333333,-23.278666666666663,7,4,8,9,-12.749999999999998,-23.949999999999996,-11.51,-21.4,12.4465481481,0.296346384478,0.341355100343,0.00812750238912,0.0853658536585,6.57142857143,5.21428571429,676093.411176,91593.4527232,5.16666666667,2.16666666667,4.2380952381,3.57142857143,5.95238095238,0.0,9.0,367.0,
RDC0128,-22.65,-29.83,16.46,-12.653157894736843,-23.600526315789473,10,6,7,8,-13.39,-22.78,-1.28,-4.25,17.3338909353,0.29886018854,0.28190721718,0.00486046926172,0.156756756757,2.34482758621,1.68965517241,394347.78076,213882.173812,1.48275862069,0.534482758621,1.84482758621,1.34482758621,2.72413793103,183.0,201.0,459.0,
CAD0866,-22.16,-27.8,14.9,-13.399333333333331,-22.868666666666666,16,5,12,15,-16.205,-25.72,-0.64,-10.85,17.7906283364,0.291649644859,0.341355100343,0.00559598525153,0.0171821305842,9.81967213115,10.2459016393,18397.0928116,348363.80267,0.0,2.98360655738,4.85245901639,4.68852459016,6.24590163934,136.0,146.0,356.0,
LPL0420,-22.28,-24.49,15.42,-13.395333333333333,-22.979,17,5,11,15,-16.284999999999997,-25.939999999999998,-0.64,-10.85,19.8437506048,0.287590588475,0.28190721718,0.00408561184318,-0.0104529616725,8.20289855072,9.02898550725,20937.1837247,75880.8028043,0.0,2.4347826087,4.11594202899,4.20289855072,5.52173913043,176.0,166.0,356.0,
MNM1948,-9.54,-16.09,10.32,-15.463000000000001,-26.18533333333334,14,3,6,15,-17.590000000000003,-26.880000000000003,-12.55,-24.21,17.808766817,0.296812780284,0.241624510319,0.00402707517199,0.010101010101,9.63333333333,9.46666666667,64011.3528366,238213.599933,1.73333333333,3.96666666667,4.16666666667,4.08333333333,5.25,156.0,163.0,356.0,
CBP0507,-20.76,-35.15,20.62,-11.972666666666665,-23.384666666666668,9,5,8,5,-9.04,-21.1,-5.36,-15.17,12.7946336064,0.297549618753,0.28190721718,0.00655598179488,0.0268456375839,4.95348837209,4.23255813953,438270.638298,181399.094622,4.79069767442,0.906976744186,3.55813953488,3.37209302326,5.20930232558,0.0,0.0,356.0,
MJR0711,-22.59,-42.25,24.19,-16.148666666666664,-27.117333333333328,6,1,2,7,-19.28,-28.650000000000002,-13.75,-21.18,16.2652589431,0.290451052556,1.0,0.0178571428571,0.0180995475113,6.83928571429,8.01785714286,88215.2615953,234964.898159,1.16071428571,3.26785714286,4.01785714286,3.875,5.66071428571,0.0,0.0,356.0,
WCN0261,-10.78,-21.03,10.57,-12.909333333333333,-21.994,9,4,8,9,-13.96,-22.54,-11.02,-28.89,18.5537871508,0.289902924231,0.254693593253,0.00397958739458,-0.0136054421769,8.6875,10.265625,21152.4633921,217073.900839,0.0,4.15625,4.53125,4.65625,5.8125,0.0,0.0,356.0,
IRH1224,-10.54,-13.65,7.8,-13.0555,-22.680999999999997,7,4,10,10,-15.969999999999999,-25.42,-16.38,-27.11,14.8583493859,0.297166987717,0.341355100343,0.00682710200686,0.0542168674699,4.86,3.74,59608.3160767,196274.499871,1.58,1.74,3.5,3.14,5.66,0.0,0.0,496.0,
KRM1306,-3.13,-10.62,6.74,-14.20866666666667,-24.81433333333333,15,7,10,17,-17.28,-27.054999999999996,-28.18,-36.93,11.3497640282,0.283744100705,0.341355100343,0.00853387750858,-0.222748815166,2.225,4.175,10491.4659952,506412.74864,0.0,1.175,2.05,3.225,4.6,170.0,154.0,356.0,
TIR0025,-18.91,-27.64,15.78,0,0,0,0,0,0,0,0,-21.55,-24.05,17.0419784584,0.309854153789,0.341355100343,0.00620645636988,-0.00578034682081,2.21818181818,2.10909090909,217957.23955,287097.887179,0.509090909091,1.09090909091,1.56363636364,1.58181818182,2.49090909091,176.0,165.0,356.0,
DAH1996,-23.85,-25.96,15.59,-12.814285714285717,-22.007857142857148,8,4,9,5,-13.284999999999998,-20.325,-20.32,-36.49,14.9733121655,0.293594356187,0.28190721718,0.00552759249372,0.0491803278689,0.647058823529,0.607843137255,408053.411765,150352.683007,0.450980392157,0.176470588235,0.627450980392,0.56862745098,1.13725490196,62.0,61.0,356.0,
TIH0573,-2.96,-10.8,7.07,-14.667,-24.054499999999997,7,3,11,12,-17.31,-24.47,-15.9,-26.61,12.1323348534,0.288865115557,0.30438175398,0.00724718461858,0.106382978723,0.619047619048,0.5,24589.3214286,119065.369048,0.0238095238095,0.142857142857,0.619047619048,0.5,1.11904761905,151.0,189.0,375.0,
VWM0491,-16.68,-25.29,16.4,-15.115333333333332,-27.416666666666664,6,3,4,7,-15.269999999999998,-30.38,-25.65,-35.39,9.68537551489,0.293496227724,1.0,0.030303030303,-0.407894736842,1.54545454545,4.18181818182,336599.605087,662725.123729,1.48484848485,2.45454545455,1.36363636364,3.24242424242,4.18181818182,12.0,11.0,356.0,
SKN1688,-4.94,-8.21,5.91,-13.718,-24.512666666666664,14,7,13,11,-15.205,-27.08,-14.6,-20.91,6.79385807103,0.283077419626,0.254693593253,0.0106122330522,-0.368421052632,0.5,1.125,8622.15625,309490.902778,0.0,0.666666666667,0.5,1.08333333333,1.5,164.0,172.0,356.0,
GDD1687,-20.8,-31.1,17.81,-13.189333333333334,-23.749666666666666,15,8,14,12,-13.385,-25.255,-14.6,-20.91,6.88774800476,0.313079454762,0.254693593253,0.0115769815115,-0.52380952381,0.454545454545,1.5,49077.5909091,466932.030303,0.227272727273,0.863636363636,0.454545454545,1.45454545455,1.90909090909,153.0,141.0,356.0,
LCW0821,-15.33,-34.55,20.89,-15.189499999999995,-24.940999999999995,7,5,8,11,-18.82,-27.734999999999996,-13.39,-14.89,8.16000953692,0.291428912033,0.28190721718,0.0100681148993,-0.870967741935,0.0714285714286,1.07142857143,116628.107143,591564.428571,0.0714285714286,0.535714285714,0.0714285714286,1.03571428571,1.07142857143,95.0,78.0,356.0,
RJS1979,-21.98,-39.9,24.27,-13.753,-23.97533333333333,16,7,12,20,-12.585,-22.43,-17.54,-31.22,11.9490104804,0.284500249534,1.0,0.0238095238095,-0.178571428571,1.92857142857,3.0,232377.359524,299764.637254,1.92857142857,1.04761904762,1.64285714286,2.35714285714,3.45238095238,74.0,57.0,356.0,
MDN0132,-6.22,-15.33,10.52,0,0,0,0,0,0,0,0,-8.08,-20.47,18.0071693852,0.295199498119,0.32992232246,0.00540856266329,0.142857142857,5.39344262295,3.04918032787,21933.9271799,47531.0518623,0.0,0.0655737704918,1.96721311475,1.47540983607,2.31147540984,0.0,0.0,356.0,
LCS1760,-10.55,-25.61,14.76,-12.354666666666667,-22.622333333333334,17,5,9,18,-12.915000000000003,-22.965000000000003,-4.18,-16.16,7.73653264358,0.29755894783,0.28190721718,0.0108425852761,-0.424460431655,1.69230769231,4.88461538462,88161.0013738,202002.581544,1.96153846154,1.80769230769,1.53846153846,3.80769230769,4.80769230769,0.0,0.0,356.0,
ALM1768,-7.31,-22.16,12.73,-13.067333333333334,-23.306333333333335,13,6,12,18,-16.275000000000002,-26.265,-15.12,-25.66,18.418401285,0.292355575952,0.341355100343,0.00541833492608,0.289552238806,5.31746031746,2.19047619048,268901.433824,118420.046284,2.74603174603,0.47619047619,3.42857142857,1.88888888889,4.42857142857,151.0,163.0,356.0,
KMG0062,-2.96,-6.45,4.78,-14.501333333333331,-25.261333333333333,8,6,8,6,-13.67,-22.97,-11.22,-11.26,15.9924190534,0.275731362989,0.421593893239,0.00726886022826,0.0450928381963,5.39655172414,4.84482758621,314986.7437,168217.9833,1.65517241379,2.15517241379,3.39655172414,3.10344827586,4.68965517241,160.0,163.0,356.0,
CPC0190,-14.6,-34.53,20.28,-16.022666666666666,-25.07333333333333,11,7,11,16,-18.7,-26.96,-13.46,-28.02,20.005888406,0.2857984058,0.341355100343,0.00487650143347,-0.0238726790451,4.34285714286,5.54285714286,501721.350519,213219.750709,3.31428571429,2.01428571429,2.62857142857,2.75714285714,3.72857142857,16.0,14.0,356.0,
ABL1229,-16.98,-30.5,18.22,-12.7335,-21.838500000000003,8,5,11,11,-15.31,-22.935,-16.38,-27.11,15.3207150496,0.306414300992,0.421593893239,0.00843187786478,-0.194539249147,3.68,5.68,16612.7535901,182418.298061,0.0,4.1,2.36,3.5,4.82,0.0,0.0,356.0,
ZDH1266,-22.12,-37.81,22.42,-12.687000000000001,-23.06733333333333,16,8,13,17,-13.895,-24.345,-4.93,-21.47,9.75635717203,0.295647187031,0.254693593253,0.00771798767434,-0.246376811594,0.818181818182,1.33333333333,4558.53694843,254349.700758,0.0,0.636363636364,0.787878787879,1.30303030303,2.0303030303,44.0,37.0,356.0,
HYV0848,-19.92,-29.42,17.67,-13.787666666666667,-24.586333333333332,14,6,12,13,-16.52,-28.265000000000004,-26.1,-36.46,7.90092759472,0.316037103789,0.254693593253,0.0101877437301,-0.518518518519,0.56,1.68,163616.53,517408.16,0.52,0.68,0.52,1.64,2.12,176.0,167.0,356.0,
IYF1060,3.48,-11.29,7.79,-14.24933333333333,-24.611,17,3,8,11,-14.255,-23.855000000000004,-13.42,-24.56,17.2220883567,0.273366481852,0.254693593253,0.00404275544846,0.0178217821782,8.12698412698,7.74603174603,160256.087309,169059.510399,1.50793650794,2.14285714286,4.07936507937,3.93650793651,5.22222222222,177.0,162.0,356.0,
LPS1875,-5.66,-21.71,11.8,-13.122333333333334,-23.321333333333328,13,6,12,18,-16.275000000000002,-26.265,-7.31,-22.16,14.352791105,0.299016481355,0.28190721718,0.00587306702458,-0.0654205607477,2.47916666667,2.75,420637.689727,370584.951267,2.5625,0.729166666667,2.08333333333,2.375,3.97916666667,150.0,154.0,356.0,
BBR1381,-14.69,-29.9,18.65,-14.102666666666666,-23.79633333333333,13,5,13,19,-17.095,-26.08,-20.41,-32.69,7.06248534016,0.294270222507,0.254693593253,0.0106122330522,-0.3,1.25,2.29166666667,126254.188552,506488.260669,1.08333333333,1.16666666667,1.16666666667,2.16666666667,3.33333333333,0.0,0.0,356.0,
TLW1555,-4.61,-11.54,7.47,-11.037999999999997,-20.4,9,6,8,11,-6.820000000000001,-16.4,-11.98,-21.13,14.3431767664,0.292717893193,0.254693593253,0.00519782843374,-0.407407407407,0.367346938776,0.816326530612,8809.53061224,215939.666667,0.0,0.265306122449,0.326530612245,0.775510204082,1.0612244898,61.0,58.0,356.0,
BLW0552,2.91,-5.5,3.72,-12.719333333333331,-23.15333333333333,8,4,6,9,-14.059999999999997,-24.990000000000002,-16.04,-25.03,12.6234326706,0.280520726014,0.30438175398,0.00676403897734,-0.0161290322581,5.42222222222,6.55555555556,41426.2183528,189706.444558,0.955555555556,2.22222222222,2.71111111111,2.8,3.64444444444,159.0,163.0,356.0,
MAF1623,-15.84,-24.3,16.19,-12.761333333333333,-22.105666666666664,16,7,14,17,-12.540000000000001,-22.764999999999997,-12.45,-26.3,21.5641873946,0.299502602703,0.260136507648,0.00361300705066,0.0407079646018,13.0,10.4444444444,24886.0563075,106396.353793,0.0,4.70833333333,4.08333333333,3.76388888889,4.77777777778,155.0,175.0,356.0,
