user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
GZC0735,44.0,16.0,15.0,27.0,25.0,-14.4716,-20.8105733333,13,5,14,14,-17.666,-22.0274,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
HLH0512,15.0,42.0,36.0,22.0,32.0,-14.3102666667,-20.8133733333,12,10,16,12,-13.552,-21.2928,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
NJB0243,23.0,35.0,37.0,24.0,34.0,-18.4565333333,-21.5058133333,7,0,3,7,-19.36,-21.504,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-20.328,-19.1992,
GCS0518,41.0,36.0,23.0,38.0,21.0,-14.4070666667,-20.56556,13,10,16,13,-13.552,-21.0328,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
NMC0486,42.0,10.0,23.0,21.0,27.0,-15.4234666667,-19.0901866667,17,9,14,17,-15.246,-17.1294,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
KMB0922,43.0,43.0,17.0,24.0,27.0,-14.9072,-19.1407466667,8,5,7,8,-17.424,-17.2736,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-20.812,-26.1068,
CFM0767,46.0,23.0,22.0,35.0,29.0,-15.1976,-19.0733066667,15,6,13,20,-16.94,-19.986,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-9.3396,
HAD0246,44.0,39.0,32.0,45.0,38.0,-18.3274666667,-20.7384533333,8,0,3,7,-19.36,-20.464,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-20.328,-19.1992,
ANP0555,13.0,40.0,42.0,23.0,28.0,-11.4546666667,-14.9332,12,9,11,8,-9.196,-13.7244,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-24.2,-19.86,
LBF0214,18.0,44.0,18.0,38.0,28.0,-16.0042666667,-19.3713066667,9,4,5,7,-17.908,-17.4212,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-22.748,-27.2172,
DJB0159,20.0,37.0,27.0,38.0,37.0,0,0,0,0,0,0,0,0,0,-18.15,-22.565,1,0,0,2,-17.666,-24.6274,0,-1,-18.392,-16.0088,
BWP0202,20.0,36.0,15.0,25.0,28.0,0,0,0,0,0,0,0,0,0,-17.0206666667,-19.0572666667,3,1,1,1,-17.424,-19.3536,0,-1,-17.424,-25.5936,
FFC0891,38.0,10.0,39.0,50.0,39.0,-13.2616,-18.5695733333,17,11,19,12,-11.616,-17.3224,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
AJR0932,46.0,30.0,35.0,12.0,29.0,-16.1010666667,-20.9608266667,6,3,7,9,-17.424,-22.9936,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-20.812,-17.7868,
BDV0168,45.0,31.0,19.0,21.0,31.0,-14.4393333333,-17.8714,20,11,14,17,-16.456,-16.9784,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.4393333333,-20.4194,14,6,14,14,-17.666,-20.7274,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
JCR0289,32.0,43.0,33.0,33.0,29.0,-14.4232,-20.0158133333,13,6,16,16,-13.794,-21.8866,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-19.2968,
AES0827,39.0,40.0,34.0,38.0,23.0,-15.4396,-20.4817733333,15,10,13,16,-15.972,-20.7308,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-21.3768,
SLP0762,26.0,13.0,40.0,18.0,26.0,-15.3589333333,-19.4171733333,14,5,13,20,-16.94,-20.766,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-9.3396,
CLD0894,19.0,21.0,50.0,16.0,36.0,-13.0841333333,-19.1047866667,16,10,19,12,-11.616,-17.8424,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
LCD0622,30.0,26.0,13.0,14.0,26.0,-15.5041333333,-20.43212,14,7,14,13,-16.94,-22.846,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
CMB0912,46.0,43.0,16.0,22.0,31.0,-15.6816,-20.48624,6,4,8,8,-14.52,-22.108,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-18.392,-21.2088,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-13.1002666667,-18.6417066667,17,11,19,12,-11.616,-17.3224,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
JCV0245,40.0,44.0,22.0,20.0,27.0,-18.1661333333,-21.55592,7,0,3,8,-18.876,-21.3564,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-20.328,-19.1992,
AMH0794,43.0,42.0,33.0,40.0,31.0,-14.8426666667,-22.5184,4,1,5,8,-16.94,-24.926,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-25.3892,
FKB0163,39.0,35.0,25.0,39.0,22.0,0,0,0,0,0,0,0,0,0,-18.15,-22.565,1,0,0,2,-17.666,-24.6274,0,-1,-17.908,-25.2212,
AKC0924,40.0,44.0,35.0,37.0,27.0,-14.8749333333,-18.68024,9,5,7,8,-17.424,-17.2736,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-20.812,-26.1068,
ILR0304,20.0,22.0,18.0,46.0,30.0,-14.762,-19.8938,13,6,15,15,-15.972,-21.7708,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-19.2968,
AJF0370,37.0,33.0,11.0,15.0,36.0,-15.9236,-19.41604,11,6,8,12,-17.424,-18.3136,0,-15.488,-19.8985333333,32,14,24,33,-17.666,-19.4274,0,-1,-21.296,-25.2144,
OKC0107,32.0,40.0,16.0,47.0,35.0,-16.093,-19.4937,11,5,7,6,-16.456,-18.7984,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-13.7244,
OCS0865,29.0,24.0,43.0,35.0,32.0,-15.0685333333,-18.8086133333,16,10,13,14,-16.698,-18.6122,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.5361333333,-20.6395866667,14,6,14,14,-17.666,-20.7274,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
MBW0809,43.0,45.0,44.0,18.0,19.0,-16.456,-18.7464,10,4,5,8,-17.908,-16.9012,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-13.068,-14.3852,
MCF0327,39.0,41.0,24.0,44.0,25.0,-14.278,-17.4235333333,21,11,14,18,-15.73,-15.977,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.577,-21.5393,9,4,6,8,-18.392,-23.8088,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-22.264,-19.2696,
BNG0237,39.0,36.0,36.0,47.0,27.0,-15.3912,-20.7443466667,7,4,6,9,-16.456,-23.7384,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-16.456,-31.0184,
OSH0655,16.0,21.0,42.0,39.0,28.0,-13.2938666667,-18.9434133333,14,9,16,11,-11.858,-18.9562,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
CSB0080,35.0,19.0,39.0,34.0,36.0,-18.9728,-21.3165866667,8,0,2,7,-19.36,-20.464,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-20.328,-19.1992,
ERH0449,44.0,15.0,35.0,17.0,25.0,-15.2621333333,-21.65832,11,4,12,15,-17.908,-23.4012,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
EGK0893,21.0,30.0,11.0,47.0,27.0,-12.9389333333,-18.5231733333,17,11,19,13,-10.648,-17.0272,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
MMB0488,21.0,18.0,16.0,24.0,27.0,-15.2944,-18.9988266667,17,9,14,17,-15.246,-16.8694,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
AAM0658,43.0,35.0,37.0,36.0,22.0,-13.068,-18.9265333333,14,9,17,11,-11.616,-18.8824,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
ESA0642,32.0,14.0,44.0,30.0,32.0,-13.4068,-19.1338533333,14,9,16,10,-11.858,-18.9562,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
CRK0916,32.0,46.0,26.0,19.0,32.0,-14.8104,-19.28456,8,5,7,7,-17.424,-17.7936,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-20.812,-26.1068,
BBH0810,40.0,25.0,10.0,21.0,32.0,-17.1013333333,-18.8392,10,3,4,7,-18.876,-17.1964,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-13.068,-14.3852,
JRF0835,44.0,33.0,18.0,37.0,18.0,-15.5525333333,-20.5335466667,15,10,13,16,-16.698,-20.9522,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-21.3768,
SJC0333,22.0,39.0,31.0,36.0,29.0,-14.4716,-18.6785733333,17,8,15,11,-15.73,-18.317,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.228,-16.0292,
HCS0003,35.0,28.0,14.0,15.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-21.296,-29.8944,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.3264,-20.5756266667,13,10,16,12,-13.552,-21.0328,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
JIM0095,10.0,18.0,21.0,15.0,35.0,-17.2304,-21.84256,9,3,5,7,-18.634,-23.8826,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-22.264,-19.2696,
KJS0618,19.0,15.0,20.0,10.0,37.0,-15.6816,-20.5555733333,14,7,14,12,-16.94,-22.846,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
EBC0390,40.0,40.0,40.0,22.0,33.0,-14.6490666667,-21.2460266667,6,4,7,5,-15.972,-22.5508,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-11.132,-20.0348,
WGS0516,11.0,20.0,39.0,20.0,29.0,-14.6652,-20.95628,12,9,15,13,-15.246,-21.8094,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
NGF0157,45.0,38.0,22.0,46.0,32.0,0,0,0,0,0,0,0,0,0,-12.342,-23.2638,1,1,2,2,-12.1,-27.09,0,-1,-9.196,-10.0844,
KAT0489,22.0,41.0,36.0,23.0,26.0,-14.9233333333,-18.903,17,10,15,17,-14.762,-16.9818,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
CCH0685,47.0,24.0,42.0,34.0,29.0,-16.0365333333,-18.0638133333,10,4,6,9,-18.876,-16.6764,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-7.744,-12.7616,
DMM0623,36.0,27.0,21.0,39.0,30.0,-15.488,-19.9938666667,15,8,14,12,-16.94,-20.506,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
SAH0599,13.0,22.0,44.0,18.0,22.0,-14.4070666667,-22.3682266667,10,4,15,19,-14.762,-24.5218,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-7.744,-13.8016,
CPG0322,17.0,13.0,19.0,24.0,36.0,-14.7297333333,-17.90796,20,10,13,17,-16.456,-16.1984,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
OBH0499,35.0,18.0,41.0,16.0,34.0,-15.2944,-19.1374933333,17,9,14,16,-15.246,-17.1294,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
SNS0129,26.0,10.0,43.0,35.0,30.0,0,0,0,0,0,0,0,0,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.228,-21.7492,
PKB0429,34.0,42.0,43.0,40.0,22.0,-14.5926,-19.45214,12,7,10,9,-14.52,-17.948,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-10.648,-11.0472,
NAH0503,33.0,17.0,23.0,35.0,38.0,-15.3105333333,-18.81308,18,10,14,16,-15.246,-16.8694,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
FRB0023,45.0,14.0,12.0,14.0,14.0,0,0,0,0,0,0,0,0,0,-15.3266666667,-18.714,4,1,2,4,-18.634,-17.9026,0,-1,-20.328,-19.1992,
AHG0634,31.0,36.0,42.0,41.0,27.0,-13.0518666667,-18.8349466667,14,9,17,11,-11.616,-18.8824,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
CWB0065,50.0,33.0,14.0,20.0,23.0,0,0,0,0,0,0,0,0,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-18.392,-21.2088,
ATP0662,17.0,16.0,41.0,20.0,39.0,-16.2946666667,-18.6278666667,9,3,6,8,-18.876,-17.7164,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-18.392,-21.2088,
DPM0423,37.0,38.0,38.0,15.0,27.0,-15.5848,-18.97472,11,5,8,12,-18.15,-18.535,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-5.808,-23.6112,
WKF0012,37.0,44.0,20.0,45.0,23.0,0,0,0,0,0,0,0,0,0,-14.52,-21.0102222222,4,2,4,4,-17.424,-20.9136,0,-1,-13.552,-11.9328,
JMB0308,41.0,44.0,34.0,14.0,32.0,-14.2296,-17.9287733333,20,11,14,17,-15.73,-16.757,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
AKF0709,42.0,31.0,29.0,22.0,32.0,-13.6004,-17.30356,19,11,17,17,-12.342,-16.2438,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-23.716,-12.9524,
JMH0543,44.0,25.0,37.0,13.0,34.0,-11.9386666667,-15.4274666667,12,8,10,7,-9.196,-14.2444,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-24.2,-19.86,
CJF0802,36.0,39.0,38.0,43.0,21.0,-14.9394666667,-22.44392,4,1,5,9,-16.94,-24.926,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-25.3892,
IRM0931,44.0,46.0,33.0,35.0,30.0,-15.5848,-20.0060533333,7,4,8,8,-14.52,-20.028,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-20.812,-17.7868,
FQA0854,41.0,38.0,30.0,34.0,26.0,-14.8426666667,-18.7570666667,16,10,14,15,-16.456,-18.5384,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-10.9564,
CYA0506,16.0,17.0,44.0,14.0,31.0,-14.7136,-21.07504,12,9,15,12,-15.246,-21.8094,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
GRC0145,30.0,43.0,24.0,46.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-20.812,-16.7468,
BLS0678,35.0,17.0,43.0,28.0,31.0,-17.0690666667,-21.6026933333,5,1,3,8,-18.876,-23.9564,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-8.228,-10.3092,
HJB0742,41.0,40.0,16.0,21.0,30.0,-14.0844,-20.7964933333,13,6,15,13,-15.73,-21.437,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
KKS0119,15.0,28.0,39.0,33.0,27.0,0,0,0,0,0,0,0,0,0,-13.3584,-17.17776,3,2,4,2,-11.132,-14.8348,0,-1,-18.876,-15.1164,
RAB0589,36.0,35.0,26.0,14.0,31.0,-14.1973333333,-22.3736,10,5,16,18,-12.342,-23.7838,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-7.744,-13.8016,
DBB0384,40.0,41.0,28.0,37.0,27.0,-14.6168,-20.7161866667,7,4,7,6,-15.972,-21.5108,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-11.132,-20.0348,
TRK0914,40.0,19.0,14.0,33.0,30.0,-15.6816,-19.0649066667,9,5,6,7,-17.424,-17.2736,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-20.812,-26.1068,
BSA0431,50.0,41.0,19.0,40.0,29.0,-14.6168,-19.45952,12,7,10,9,-14.52,-17.948,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-10.648,-11.0472,
RHL0992,36.0,10.0,39.0,37.0,36.0,0,0,0,0,0,0,0,0,0,-12.9604444444,-19.6101777778,4,3,4,7,-15.488,-22.9232,0,-1,-9.196,-13.2044,
CIM0926,31.0,25.0,41.0,17.0,31.0,-15.488,-19.5605333333,8,4,6,7,-17.424,-17.7936,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-20.812,-26.1068,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.9066666667,-18.028,20,14,20,11,-11.858,-15.3162,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-7.744,-12.2416,
VMJ0147,23.0,28.0,37.0,22.0,24.0,0,0,0,0,0,0,0,0,0,-14.278,-20.4742,2,2,3,3,-12.826,-20.0314,0,-1,-20.812,-16.7468,
SAT0194,14.0,19.0,36.0,23.0,35.0,0,0,0,0,0,0,0,0,0,-15.73,-22.217,2,1,3,4,-16.94,-23.366,0,-1,-14.52,-30.428,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.6574,-18.99686,11,5,8,12,-18.634,-18.6826,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-5.808,-23.6112,
DZC0228,37.0,37.0,34.0,21.0,38.0,-14.6813333333,-18.8292,8,5,7,6,-15.488,-17.7232,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-19.844,-25.8116,
TEB0251,44.0,50.0,22.0,13.0,36.0,-17.9725333333,-21.7395466667,7,0,3,7,-18.876,-21.3564,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-20.328,-19.1992,
MNR0829,41.0,33.0,40.0,15.0,23.0,-15.5525333333,-20.91488,14,10,13,16,-16.698,-23.0322,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-21.3768,
DOP0562,42.0,16.0,37.0,39.0,31.0,-14.8104,-17.20456,11,5,7,13,-18.876,-17.1964,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-10.164,-9.8596,
UAD0771,46.0,34.0,15.0,30.0,31.0,-15.0201333333,-19.1058533333,15,6,14,19,-16.94,-19.986,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-9.3396,
ALD0544,16.0,18.0,18.0,13.0,32.0,-12.1645333333,-15.4963466667,12,8,10,7,-9.68,-14.392,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-24.2,-19.86,
LCB0664,16.0,19.0,36.0,24.0,32.0,-14.4232,-20.8478133333,13,5,14,13,-17.666,-22.0274,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-18.876,-27.5964,
HCL0113,43.0,22.0,40.0,39.0,34.0,-16.5286,-19.83454,11,5,6,6,-17.182,-19.0198,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-13.7244,
TSB0437,26.0,23.0,16.0,30.0,26.0,-15.0524,-19.85236,12,7,9,9,-17.182,-18.7598,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-10.648,-11.0472,
EZH0736,44.0,41.0,37.0,19.0,31.0,-14.0682666667,-20.82624,13,6,15,13,-15.73,-21.437,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-9.196,-15.2844,
JCG0316,47.0,36.0,32.0,25.0,33.0,-14.3586666667,-17.7774666667,20,11,14,17,-15.73,-15.977,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-11.2016,
MSG0839,42.0,46.0,19.0,39.0,29.0,-15.3428,-20.43492,15,10,13,16,-15.972,-20.7308,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-21.3768,
LJJ0905,43.0,36.0,12.0,22.0,30.0,-12.8421333333,-18.9269866667,16,11,20,12,-10.648,-17.5472,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
HCM0267,36.0,45.0,39.0,20.0,32.0,-13.6488,-17.16232,7,3,6,5,-13.068,-16.2052,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-9.196,-15.8044,
MTB0620,38.0,44.0,41.0,50.0,28.0,-15.2137333333,-19.71956,15,8,15,13,-15.73,-20.137,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-7.744,-24.2016,
CCH0182,42.0,44.0,47.0,23.0,29.0,-14.3909333333,-18.8793066667,16,8,15,11,-15.73,-18.577,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.228,-16.0292,
CAM0681,41.0,43.0,45.0,10.0,28.0,-15.4234666667,-18.7088533333,9,4,7,9,-17.908,-17.4212,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-7.744,-12.7616,
LBH0942,40.0,42.0,23.0,30.0,29.0,-15.7138666667,-20.2187466667,7,4,8,9,-14.52,-22.108,0,-15.5598811881,-19.3514574257,56,27,45,57,-17.424,-18.3136,0,-1,-20.812,-17.7868,
CAB0388,37.0,33.0,23.0,40.0,36.0,-14.8749333333,-20.6909066667,7,4,7,5,-16.94,-21.806,0,-14.8458613861,-19.5352950495,52,28,43,48,-16.94,-19.206,0,-1,-11.132,-20.0348,
WGR0833,38.0,46.0,24.0,38.0,42.0,-15.3428,-20.4522533333,15,10,13,15,-15.972,-20.7308,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-21.3768,
MTT0901,41.0,34.0,30.0,40.0,30.0,-12.8744,-18.6248266667,17,11,20,12,-10.648,-17.0272,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
GQF0659,40.0,16.0,30.0,29.0,28.0,-13.3745333333,-19.1413466667,14,9,16,11,-11.858,-19.2162,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-18.392,-26.4088,
CSP0197,37.0,44.0,17.0,13.0,26.0,0,0,0,0,0,0,0,0,0,-15.73,-22.217,2,1,3,4,-16.94,-23.366,0,-1,-14.52,-30.428,
OMM0944,17.0,14.0,27.0,21.0,29.0,-13.0196,-17.9931066667,20,14,20,11,-11.858,-15.3162,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-7.744,-12.2416,
IMP0530,40.0,17.0,42.0,50.0,32.0,-14.7136,-20.45104,13,10,15,12,-15.246,-21.5494,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
ORB0473,38.0,44.0,46.0,38.0,38.0,-14.7942666667,-21.15164,12,5,13,14,-16.698,-21.4722,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
JML0909,24.0,32.0,39.0,40.0,21.0,-12.9066666667,-18.6346666667,17,11,20,13,-10.648,-17.0272,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.712,-21.3768,
NDM0417,44.0,36.0,50.0,12.0,34.0,-15.6332,-19.06748,11,5,8,11,-18.634,-18.6826,0,-15.8219224806,-19.5382108527,73,31,49,58,-17.424,-18.3136,0,-1,-5.808,-23.6112,
FRL0511,20.0,30.0,47.0,20.0,30.0,-14.5038666667,-20.90708,12,9,15,12,-14.278,-21.5142,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
LAP0338,42.0,23.0,33.0,45.0,31.0,-14.7297333333,-18.6012933333,17,8,14,10,-16.94,-18.686,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-8.228,-16.0292,
HCV0478,46.0,36.0,18.0,12.0,24.0,-15.004,-19.1182666667,17,10,15,17,-14.762,-16.9818,0,-14.8097834395,-19.2750980892,85,46,74,77,-16.456,-18.0184,0,-1,-10.164,-13.4996,
KJA0152,16.0,16.0,39.0,38.0,34.0,0,0,0,0,0,0,0,0,0,-14.278,-20.4742,2,2,3,3,-12.826,-20.0314,0,-1,-13.552,-15.5728,
ECF0828,40.0,49.0,39.0,40.0,35.0,-15.2944,-20.4028266667,15,10,13,15,-15.972,-20.7308,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-8.712,-21.3768,
BVN0514,36.0,23.0,30.0,23.0,22.0,-14.6168,-20.88952,12,9,15,13,-15.246,-21.8094,0,-14.0236687898,-19.3500152866,77,45,84,70,-13.068,-19.5852,0,-1,-10.164,-12.9796,
BSS0463,32.0,40.0,40.0,38.0,28.0,-14.8588,-21.17132,12,5,13,15,-16.698,-21.4722,0,-14.2419574468,-19.8823574468,92,52,98,96,-14.278,-19.9542,0,-1,-21.78,-19.642,
