user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
CWB0065,50.0,33.0,14.0,20.0,23.0,-19.86,-26.09,4.43588809131,0.295725872754,0.30438175398,0.020292116932,224.0,6716626.0,194.0,151.0,
ATP0662,17.0,16.0,41.0,20.0,39.0,3.35,-6.08,8.55582225144,0.285194075048,0.341355100343,0.0113785033448,285.0,8569860.0,301.0,167.0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-7.65,-23.99,7.10989425555,0.309125837198,0.30438175398,0.0132339893035,197.0,6151088.0,188.0,137.0,
WKF0012,37.0,44.0,20.0,45.0,23.0,-26.97,-38.65,8.92386829295,0.287866719127,0.297837646493,0.00960766601589,272.0,8077945.0,154.0,168.0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-12.09,-21.6,0.682813239376,0.341406619688,0.286702672782,0.143351336391,11.0,356720.0,0.0,11.0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-20.99,-38.48,6.84186482533,0.285077701055,0.291982910479,0.0121659546033,27.0,787170.0,34.0,26.0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-20.16,-35.45,7.58045727291,0.303218290917,0.341355100343,0.0136542040137,323.0,9781131.0,321.0,193.0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-19.26,-32.29,6.45099054678,0.307190026037,0.341355100343,0.0162550047782,176.0,5490472.0,158.0,111.0,
GRC0145,30.0,43.0,24.0,46.0,27.0,-23.18,-35.47,7.10228387764,0.295928494902,0.341355100343,0.014223129181,26.0,750103.0,35.0,25.0,
HJB0742,41.0,40.0,16.0,21.0,30.0,-16.53,-24.28,9.09760962683,0.303253654228,0.341355100343,0.0113785033448,218.0,6845550.0,160.0,117.0,
KKS0119,15.0,28.0,39.0,33.0,27.0,-6.94,-21.59,6.45375708765,0.293352594893,0.30438175398,0.0138355342718,24.0,737695.0,39.0,24.0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-20.99,-33.88,6.77231454809,0.307832479459,0.341355100343,0.0155161409247,26.0,760922.0,6.0,24.0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-18.53,-19.47,7.35562666799,0.282908718,0.341355100343,0.0131290423209,387.0,11765570.0,206.0,211.0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-27.05,-35.59,4.78044961034,0.281202918255,0.341355100343,0.0200797117849,135.0,4010468.0,30.0,107.0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.47,-20.19,1.13167178815,0.282917947037,0.286702672782,0.0716756681955,31.0,960712.0,27.0,29.0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,-5.83,-20.25,7.74565039378,0.309826015751,0.341355100343,0.0136542040137,470.0,14101447.0,555.0,201.0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0.27,-9.16,6.20727250742,0.295584405115,0.341355100343,0.0162550047782,24.0,693746.0,18.0,22.0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.53,-25.5,6.9195635394,0.288315147475,0.341355100343,0.014223129181,160.0,4680449.0,0.0,121.0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-8.43,-20.36,6.16672440872,0.308336220436,0.341355100343,0.0170677550172,240.0,7200145.0,70.0,151.0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-12.65,-24.05,3.18159625544,0.289236023222,0.30438175398,0.0276710685437,99.0,2960964.0,84.0,76.0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-8.51,-24.91,1.15342770936,0.28835692734,0.286702672782,0.0716756681955,20.0,589181.0,7.0,20.0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-15.24,-23.4,4.60830198069,0.288018873793,0.341355100343,0.0213346937714,161.0,4852413.0,115.0,120.0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-20.95,-25.99,2.34372981719,0.292966227149,0.341355100343,0.0426693875429,20.0,559666.0,20.0,19.0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-1.09,-4.37,6.49079654955,0.282208545632,0.341355100343,0.0148415261019,426.0,12773337.0,420.0,194.0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-1.48,-11.48,10.0504286429,0.295600842437,0.341355100343,0.0100398558924,326.0,9736670.0,246.0,176.0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-15.03,-25.24,4.00048235336,0.285748739526,0.30438175398,0.0217415538557,231.0,7322394.0,119.0,140.0,
TSB0437,26.0,23.0,16.0,30.0,26.0,-14.14,-18.62,1.21401552989,0.303503882471,0.30438175398,0.0760954384951,43.0,1309105.0,16.0,41.0,
EZH0736,44.0,41.0,37.0,19.0,31.0,-11.24,-26.7,11.0047796157,0.314422274735,0.341355100343,0.00975300286695,437.0,13084783.0,149.0,186.0,
JCG0316,47.0,36.0,32.0,25.0,33.0,-14.69,-26.17,8.61821288571,0.307793317347,0.341355100343,0.0121912535837,255.0,7831156.0,229.0,160.0,
MSG0839,42.0,46.0,19.0,39.0,29.0,-25.02,-35.38,1.29662910098,0.324157275245,0.286702672782,0.0716756681955,19.0,553663.0,8.0,19.0,
LJJ0905,43.0,36.0,12.0,22.0,30.0,-17.92,-22.95,3.84083974864,0.274345696331,0.30438175398,0.0217415538557,88.0,2540016.0,84.0,76.0,
HCM0267,36.0,45.0,39.0,20.0,32.0,-9.17,-26.64,6.66299011876,0.302863187217,0.341355100343,0.0155161409247,520.0,15467309.0,520.0,218.0,
MTB0620,38.0,44.0,41.0,50.0,28.0,-22.97,-41.12,8.6941314456,0.280455853084,0.341355100343,0.0110114548498,171.0,5079712.0,159.0,109.0,
CCH0182,42.0,44.0,47.0,23.0,29.0,-10.82,-31.3,1.69542185303,0.282570308839,0.286702672782,0.047783778797,56.0,1757826.0,45.0,47.0,
CAM0681,41.0,43.0,45.0,10.0,28.0,-5.51,-25.51,6.93777423521,0.289073926467,0.341355100343,0.014223129181,153.0,4615591.0,128.0,102.0,
LBH0942,40.0,42.0,23.0,30.0,29.0,-18.91,-29.91,8.0476641695,0.309525544981,0.30438175398,0.0117069905377,412.0,12465707.0,126.0,224.0,
CAB0388,37.0,33.0,23.0,40.0,36.0,-19.19,-26.01,5.62470856893,0.312483809385,0.341355100343,0.0189641722413,21.0,511953.0,19.0,20.0,
WGR0833,38.0,46.0,24.0,38.0,42.0,-19.02,-28.46,1.23166559518,0.307916398794,0.286702672782,0.0716756681955,18.0,630557.0,0.0,17.0,
GQF0659,40.0,16.0,30.0,29.0,28.0,-12.81,-19.37,2.35555209651,0.294444012063,0.341355100343,0.0426693875429,55.0,1497613.0,21.0,49.0,
CSP0197,37.0,44.0,17.0,13.0,26.0,-13.24,-23.76,7.06982666231,0.294576110929,0.32992232246,0.0137467634359,26.0,793599.0,21.0,24.0,
OMM0944,17.0,14.0,27.0,21.0,29.0,-2.66,-8.63,1.71192946004,0.285321576673,0.286702672782,0.047783778797,32.0,961181.0,0.0,30.0,
IMP0530,40.0,17.0,42.0,50.0,32.0,-18.04,-27.98,2.56961683171,0.285512981301,0.341355100343,0.0379283444826,68.0,2088904.0,45.0,54.0,
ORB0473,38.0,44.0,46.0,38.0,38.0,-14.16,-32.1,1.11963640212,0.279909100529,0.341355100343,0.0853387750858,16.0,428797.0,16.0,16.0,
JML0909,24.0,32.0,39.0,40.0,21.0,-14.73,-31.29,4.09051996918,0.292179997798,0.341355100343,0.0243825071674,85.0,2556623.0,67.0,71.0,
NDM0417,44.0,36.0,50.0,12.0,34.0,-3.46,-21.78,5.66082652331,0.283041326166,0.291982910479,0.0145991455239,219.0,6676762.0,239.0,140.0,
FRL0511,20.0,30.0,47.0,20.0,30.0,-0.45,-17.94,3.79094359168,0.291611045514,0.341355100343,0.0262580846418,60.0,1794857.0,81.0,50.0,
LAP0338,42.0,23.0,33.0,45.0,31.0,-19.94,-28.46,3.68791062221,0.283685432478,0.341355100343,0.0262580846418,77.0,2373100.0,46.0,72.0,
HCV0478,46.0,36.0,18.0,12.0,24.0,-14.46,-23.14,7.74517292759,0.286858256577,0.341355100343,0.0126427814942,280.0,8592161.0,227.0,155.0,
KJA0152,16.0,16.0,39.0,38.0,34.0,-5.79,-15.32,5.3148615812,0.279729556905,0.341355100343,0.0179660579128,667.0,20374140.0,0.0,204.0,
BSS0463,32.0,40.0,40.0,38.0,28.0,-15.62,-32.82,2.10660492244,0.300943560349,0.341355100343,0.0487650143347,17.0,465178.0,14.0,17.0,
AIM0627,36.0,39.0,16.0,41.0,23.0,-25.15,-34.08,8.31801565174,0.297071987562,0.341355100343,0.0121912535837,183.0,5493615.0,0.0,117.0,
RAH0440,18.0,15.0,43.0,16.0,24.0,1.83,-11.54,2.64800349202,0.294222610224,0.341355100343,0.0379283444826,144.0,4316846.0,0.0,106.0,
XHG0902,44.0,35.0,23.0,47.0,14.0,-29.9,-41.85,3.07967015438,0.279970014035,0.341355100343,0.0310322818494,61.0,1872920.0,34.0,51.0,
TDJ0998,34.0,40.0,10.0,42.0,36.0,-23.52,-27.6,5.38037368401,0.283177562316,0.341355100343,0.0179660579128,200.0,5949277.0,134.0,103.0,
JPA0667,49.0,42.0,34.0,35.0,27.0,-21.49,-36.47,5.91071879207,0.295535939604,0.341355100343,0.0170677550172,260.0,7798464.0,260.0,153.0,
EHR0096,22.0,13.0,20.0,48.0,31.0,-16.88,-18.73,4.00794503804,0.267196335869,0.341355100343,0.0227570066895,17.0,561242.0,0.0,15.0,
SJW0451,43.0,30.0,16.0,50.0,28.0,-28.48,-33.21,2.05499583624,0.293570833749,0.286702672782,0.0409575246831,22.0,720337.0,0.0,21.0,
CNB0900,34.0,43.0,38.0,16.0,27.0,-7.98,-25.85,3.08963802241,0.280876183855,0.341355100343,0.0310322818494,77.0,2319257.0,0.0,68.0,
CTA0020,36.0,50.0,11.0,22.0,34.0,-17.35,-25.36,5.85039938532,0.27859044692,0.286702672782,0.0136525082277,260.0,7824572.0,234.0,168.0,
SRS0231,17.0,44.0,36.0,32.0,26.0,-10.66,-28.83,4.75738249889,0.297336406181,0.30438175398,0.0190238596238,276.0,8307761.0,81.0,164.0,
HWH0646,17.0,24.0,24.0,21.0,28.0,-5.25,-13.14,2.52576993666,0.280641104073,0.341355100343,0.0379283444826,58.0,1818266.0,51.0,49.0,
HKB0418,50.0,18.0,13.0,26.0,27.0,-19.33,-19.95,5.64682429557,0.282341214778,0.286702672782,0.0143351336391,234.0,7231140.0,0.0,156.0,
CCM0855,31.0,24.0,19.0,36.0,29.0,-16.91,-21.72,8.56697403402,0.295412897725,0.341355100343,0.0117708655291,222.0,6429199.0,63.0,118.0,
SED0886,22.0,18.0,18.0,35.0,28.0,-13.31,-16.77,3.92554890284,0.280396350203,0.341355100343,0.0243825071674,90.0,2697726.0,73.0,71.0,
LBC0356,40.0,30.0,40.0,21.0,41.0,-5.99,-17.34,6.5142171626,0.296100780118,0.341355100343,0.0155161409247,380.0,11702724.0,330.0,171.0,
CKH0144,34.0,22.0,22.0,35.0,30.0,-16.07,-21.07,5.56615644715,0.292955602482,0.341355100343,0.0179660579128,20.0,558270.0,12.0,17.0,
MBG0438,38.0,17.0,37.0,16.0,29.0,-4.79,-14.35,5.07641881314,0.298612871361,0.30438175398,0.0179048090577,33.0,960855.0,16.0,29.0,
MVF0594,35.0,38.0,33.0,44.0,36.0,-18.61,-30.55,2.11727206083,0.302467437262,0.291982910479,0.0417118443541,25.0,786239.0,0.0,24.0,
ATF0274,20.0,45.0,48.0,27.0,28.0,-6.09,-28.47,2.75866175593,0.275866175593,0.341355100343,0.0341355100343,12.0,423770.0,8.0,12.0,
KTG0091,46.0,41.0,16.0,15.0,29.0,-15.85,-23.98,4.88491577607,0.287347986827,0.341355100343,0.0200797117849,447.0,13425563.0,259.0,202.0,
ACC0042,23.0,19.0,37.0,20.0,31.0,-1.85,-12.18,9.5808423135,0.290328554954,0.341355100343,0.0103440939498,1035.0,31203605.0,861.0,229.0,
AKW0167,38.0,38.0,20.0,14.0,35.0,-10.1,-17.91,6.02654962766,0.301327481383,0.341355100343,0.0170677550172,229.0,6956899.0,76.0,155.0,
KPR0497,50.0,43.0,43.0,20.0,29.0,-12.77,-31.15,6.92168210463,0.288403421026,0.291982910479,0.0121659546033,252.0,7197616.0,227.0,144.0,
ABN0239,21.0,37.0,20.0,39.0,25.0,-17.99,-28.17,7.74329912451,0.286788856463,0.30438175398,0.0112733982956,499.0,15001867.0,310.0,216.0,
CKB0482,36.0,48.0,37.0,46.0,25.0,-23.01,-41.67,6.40334215187,0.291061006903,0.341355100343,0.0155161409247,250.0,7528178.0,0.0,147.0,
AMH0464,45.0,16.0,42.0,37.0,21.0,-16.43,-28.63,0.834801925676,0.278267308559,0.286702672782,0.0955675575939,13.0,341678.0,3.0,13.0,
QCH0110,34.0,35.0,17.0,37.0,27.0,-20.98,-28.42,2.71104687538,0.301227430597,0.341355100343,0.0379283444826,69.0,2034636.0,0.0,61.0,
SGG0787,14.0,27.0,10.0,20.0,31.0,-7.18,-10.21,8.83235983647,0.27601124489,0.341355100343,0.0106673468857,387.0,11716795.0,463.0,198.0,
SIJ0661,40.0,17.0,14.0,15.0,21.0,-12.63,-15.44,6.4022630881,0.2783592647,0.341355100343,0.0148415261019,238.0,7060484.0,58.0,145.0,
BTW0005,33.0,39.0,18.0,18.0,27.0,-12.9,-22.26,13.037834246,0.303205447582,0.32992232246,0.00767261215024,57.0,1670302.0,55.0,51.0,
RLB0719,14.0,18.0,15.0,40.0,35.0,-12.13,-13.17,1.12591937008,0.28147984252,0.286702672782,0.0716756681955,15.0,464185.0,10.0,15.0,
WDO0870,23.0,21.0,14.0,13.0,25.0,-6.35,-10.25,7.49022728462,0.288085664793,0.341355100343,0.0131290423209,161.0,5010151.0,52.0,102.0,
KCB0815,16.0,40.0,18.0,36.0,31.0,-14.74,-23.95,5.63839828049,0.281919914025,0.30438175398,0.015219087699,327.0,9644654.0,88.0,180.0,
VCY0751,37.0,24.0,39.0,19.0,25.0,-7.36,-20.53,11.4270894309,0.308840254889,0.341355100343,0.00922581352279,415.0,12349777.0,443.0,199.0,
BAJ0654,36.0,10.0,47.0,10.0,41.0,4.89,-3.87,2.1248889714,0.265611121426,0.286702672782,0.0358378340977,64.0,1833068.0,52.0,52.0,
MKL0941,16.0,26.0,20.0,38.0,30.0,-13.1,-19.32,7.80736889708,0.289161811003,0.341355100343,0.0126427814942,293.0,8815449.0,0.0,163.0,
DBS0235,30.0,38.0,18.0,37.0,33.0,-18.57,-26.04,2.98129166485,0.298129166485,0.286702672782,0.0286702672782,235.0,6886626.0,61.0,141.0,
JJH0613,50.0,30.0,24.0,14.0,26.0,-13.58,-22.1,7.60130720593,0.292357969459,0.341355100343,0.0131290423209,180.0,5248208.0,144.0,106.0,
UFK0208,18.0,34.0,22.0,23.0,30.0,-8.03,-17.43,6.62638343236,0.301199246926,0.341355100343,0.0155161409247,26.0,808812.0,6.0,25.0,
BLB0114,38.0,48.0,41.0,15.0,22.0,-10.0,-31.35,5.17826879349,0.287681599638,0.30438175398,0.0169100974434,223.0,6706229.0,261.0,142.0,
CKD0680,18.0,50.0,24.0,18.0,28.0,-8.42,-23.6,5.35002529194,0.281580278523,0.341355100343,0.0179660579128,260.0,7504923.0,177.0,150.0,
MKG0711,17.0,26.0,43.0,32.0,38.0,-3.15,-16.11,1.20036148642,0.300090371606,0.286702672782,0.0716756681955,14.0,405027.0,0.0,14.0,
IIL0513,37.0,13.0,26.0,38.0,34.0,-14.86,-17.69,3.80539591762,0.292722762894,0.341355100343,0.0262580846418,78.0,2165580.0,20.0,65.0,
TSM0363,34.0,19.0,20.0,39.0,33.0,-17.09,-19.74,6.12870043021,0.291842877629,0.341355100343,0.0162550047782,470.0,14022714.0,269.0,201.0,
PBP0002,49.0,35.0,23.0,10.0,27.0,-12.37,-21.82,6.36479886115,0.303085660055,0.341355100343,0.0162550047782,25.0,813816.0,0.0,22.0,
GTD0898,23.0,23.0,39.0,15.0,29.0,-0.32,-13.07,3.54923991863,0.295769993219,0.341355100343,0.0284462583619,83.0,2308248.0,0.0,66.0,
CJH0702,46.0,24.0,30.0,25.0,37.0,-12.01,-18.52,1.61361064021,0.322722128042,0.286702672782,0.0573405345564,20.0,648945.0,0.0,20.0,
DMK0257,33.0,20.0,26.0,26.0,30.0,-10.58,-16.73,9.53778810248,0.307670583951,0.291982910479,0.00941880356384,228.0,6893541.0,251.0,136.0,
WIQ0567,25.0,41.0,10.0,47.0,39.0,-22.41,-26.43,6.24946051414,0.271715674528,0.30438175398,0.0132339893035,282.0,8367394.0,280.0,178.0,
PTH0830,43.0,44.0,42.0,43.0,34.0,-19.77,-36.8,2.59125311715,0.323906639644,0.341355100343,0.0426693875429,26.0,658837.0,7.0,24.0,
NCO0666,40.0,45.0,10.0,12.0,31.0,-14.42,-21.35,4.65574587269,0.273867404276,0.30438175398,0.0179048090577,241.0,7231884.0,205.0,144.0,
MHG0733,43.0,30.0,24.0,42.0,29.0,-22.8,-30.42,8.82053405424,0.294017801808,0.341355100343,0.0113785033448,325.0,9587084.0,0.0,163.0,
RAW0915,43.0,50.0,21.0,43.0,24.0,-28.38,-41.62,5.57814712425,0.278907356213,0.286702672782,0.0143351336391,326.0,9518034.0,284.0,192.0,
HAM0985,20.0,17.0,29.0,16.0,20.0,-3.55,-13.12,5.28561488895,0.293645271608,0.297837646493,0.0165465359163,205.0,5932771.0,128.0,135.0,
SAB0781,36.0,35.0,24.0,30.0,28.0,-16.58,-26.42,3.48000884754,0.316364440685,0.341355100343,0.0310322818494,31.0,928492.0,24.0,29.0,
IBM0671,50.0,46.0,38.0,35.0,31.0,-20.47,-37.08,5.06549066018,0.281416147788,0.341355100343,0.0189641722413,258.0,7692962.0,220.0,145.0,
YDN0198,45.0,50.0,41.0,11.0,24.0,-10.22,-31.4,7.84282315483,0.29047493166,0.341355100343,0.0126427814942,29.0,868547.0,23.0,27.0,
GAF0060,41.0,16.0,39.0,25.0,22.0,-10.58,-21.88,6.02599782949,0.301299891475,0.341355100343,0.0170677550172,289.0,8680415.0,330.0,165.0,
AMM0014,48.0,38.0,15.0,44.0,36.0,-27.01,-31.64,5.25467479916,0.291926377731,0.341355100343,0.0189641722413,20.0,615847.0,0.0,19.0,
AMV0036,43.0,36.0,42.0,37.0,26.0,-17.83,-34.58,5.91673639448,0.295836819724,0.341355100343,0.0170677550172,23.0,767685.0,0.0,23.0,
MOP0763,43.0,41.0,22.0,20.0,33.0,-14.64,-24.12,2.18242401641,0.311774859487,0.341355100343,0.0487650143347,30.0,902179.0,0.0,29.0,
CBG0490,50.0,31.0,35.0,10.0,29.0,-8.55,-20.81,8.19610761919,0.292718129257,0.341355100343,0.0121912535837,284.0,8512349.0,170.0,166.0,
CNE0352,39.0,22.0,44.0,15.0,30.0,-3.47,-16.76,12.329019308,0.293548078761,0.341355100343,0.00812750238912,255.0,7681014.0,105.0,168.0,
GQP0743,47.0,39.0,19.0,39.0,25.0,-26.36,-35.43,7.02288139308,0.292620058045,0.341355100343,0.014223129181,291.0,9058715.0,309.0,160.0,
PTH0552,20.0,13.0,32.0,20.0,28.0,-1.96,-9.6,5.50888296669,0.306049053705,0.341355100343,0.0189641722413,451.0,13429895.0,345.0,185.0,
GLR0975,33.0,44.0,26.0,24.0,24.0,-15.0,-29.29,5.79270750307,0.304879342267,0.286702672782,0.0150896143569,325.0,9953302.0,400.0,188.0,
BKW0374,41.0,38.0,17.0,46.0,27.0,-27.43,-35.18,7.16969361554,0.286787744622,0.30438175398,0.0121752701592,437.0,13285681.0,214.0,201.0,
AIP0982,43.0,20.0,43.0,41.0,33.0,-15.06,-26.01,4.92012349597,0.289419029175,0.341355100343,0.0200797117849,296.0,9087425.0,273.0,162.0,
KRV0372,40.0,39.0,25.0,35.0,32.0,-19.36,-29.47,6.10665603293,0.305332801647,0.341355100343,0.0170677550172,393.0,12019427.0,312.0,183.0,
JBD0616,40.0,21.0,25.0,37.0,27.0,-18.54,-24.72,7.91699963135,0.293222208569,0.291982910479,0.0108141818696,156.0,4714917.0,138.0,106.0,
RUM0880,40.0,37.0,17.0,38.0,26.0,-23.77,-31.68,8.05319853202,0.287614233286,0.341355100343,0.0121912535837,214.0,6273712.0,229.0,123.0,
SMY0792,43.0,37.0,39.0,42.0,25.0,-21.13,-37.18,5.47068067304,0.287930561739,0.341355100343,0.0179660579128,20.0,637755.0,20.0,17.0,
HOB0994,38.0,39.0,15.0,43.0,33.0,-24.46,-30.58,6.63565147643,0.301620521656,0.30438175398,0.0138355342718,217.0,6443498.0,118.0,139.0,
DGN0480,21.0,25.0,44.0,20.0,31.0,-0.46,-15.16,6.85666274562,0.298115771549,0.341355100343,0.0148415261019,340.0,10267815.0,225.0,163.0,
KJJ0293,41.0,42.0,23.0,39.0,33.0,-22.12,-31.97,1.29373850236,0.323434625589,0.286702672782,0.0716756681955,17.0,578313.0,21.0,16.0,
JXH0493,36.0,32.0,23.0,15.0,31.0,-9.18,-17.42,7.72645441328,0.309058176531,0.291982910479,0.0116793164192,247.0,7048987.0,56.0,143.0,
JPW0741,40.0,38.0,44.0,30.0,33.0,-12.06,-28.79,7.44045733013,0.310019055422,0.341355100343,0.014223129181,380.0,11451103.0,0.0,178.0,
NMG0766,16.0,23.0,42.0,40.0,31.0,-7.74,-20.99,1.51820641345,0.303641282689,0.291982910479,0.0583965820958,17.0,454017.0,6.0,17.0,
HMW0713,38.0,24.0,40.0,36.0,28.0,-14.0,-26.46,1.76356701978,0.29392783663,0.341355100343,0.0568925167239,20.0,631126.0,21.0,20.0,
MAH0864,30.0,46.0,25.0,20.0,25.0,-12.71,-27.19,9.33771189209,0.301216512648,0.341355100343,0.0110114548498,255.0,7544290.0,196.0,137.0,
QNF0205,35.0,41.0,22.0,21.0,29.0,-13.63,-24.41,5.33295271937,0.31370310114,0.341355100343,0.0200797117849,450.0,13183549.0,126.0,184.0,
KKW0879,36.0,42.0,21.0,31.0,27.0,-19.12,-30.02,6.97580025973,0.317081829988,0.341355100343,0.0155161409247,227.0,6662826.0,57.0,127.0,
TEM0093,28.0,24.0,45.0,14.0,30.0,0.19,-14.6,6.23100288982,0.283227404083,0.30438175398,0.0138355342718,269.0,8170812.0,120.0,145.0,
RVF0201,36.0,32.0,38.0,29.0,28.0,-12.17,-26.37,7.52455315078,0.313523047949,0.341355100343,0.014223129181,495.0,14744069.0,393.0,203.0,
TMA0069,33.0,38.0,42.0,14.0,33.0,-3.58,-20.24,6.25653459781,0.297930218943,0.286702672782,0.0136525082277,468.0,13842885.0,289.0,213.0,
VFM0814,46.0,45.0,44.0,19.0,28.0,-11.45,-31.21,6.90713459929,0.328911171395,0.291982910479,0.013903948118,1460.0,43787299.0,350.0,257.0,
SBN0866,41.0,34.0,41.0,24.0,22.0,-12.53,-29.63,10.9131969596,0.30314435999,0.341355100343,0.00948208612064,233.0,6855340.0,192.0,139.0,
ZJE0857,35.0,34.0,36.0,38.0,31.0,-15.84,-29.04,5.9778022049,0.298890110245,0.341355100343,0.0170677550172,172.0,5258910.0,49.0,112.0,
HPM0986,41.0,36.0,38.0,23.0,24.0,-12.69,-28.8,8.71566486524,0.311273745187,0.341355100343,0.0121912535837,355.0,10368836.0,0.0,181.0,
CJP0952,45.0,18.0,25.0,18.0,27.0,-11.39,-16.86,1.43715159075,0.287430318151,0.286702672782,0.0573405345564,42.0,1406698.0,61.0,38.0,
DRR0162,45.0,36.0,20.0,36.0,29.0,-22.78,-30.62,5.98639396986,0.299319698493,0.341355100343,0.0170677550172,21.0,732268.0,9.0,20.0,
CWR0502,41.0,49.0,25.0,45.0,27.0,-26.76,-40.57,6.34813136434,0.288551425652,0.341355100343,0.0155161409247,250.0,7053897.0,227.0,140.0,
SLB0049,14.0,27.0,16.0,22.0,20.0,-9.18,-16.92,5.91215405812,0.281531145625,0.341355100343,0.0162550047782,25.0,782033.0,7.0,24.0,
IDO0176,34.0,39.0,40.0,24.0,26.0,-10.52,-28.08,10.0863208736,0.3151975273,0.341355100343,0.0106673468857,375.0,11128118.0,0.0,196.0,
AGB0186,18.0,10.0,41.0,15.0,35.0,5.2,-3.52,3.26441237277,0.272034364397,0.30438175398,0.025365146165,69.0,2261455.0,0.0,62.0,
RJB0088,20.0,42.0,37.0,45.0,24.0,-17.06,-35.09,4.81546716907,0.283262774651,0.30438175398,0.0179048090577,173.0,5177881.0,0.0,104.0,
OCB0805,37.0,33.0,42.0,16.0,18.0,-8.44,-26.91,5.39095912958,0.299497729421,0.341355100343,0.0189641722413,22.0,618421.0,6.0,20.0,
ETR0428,36.0,21.0,40.0,20.0,20.0,-7.96,-21.84,3.18211912116,0.318211912116,0.30438175398,0.030438175398,115.0,3436418.0,105.0,90.0,
IKP0472,32.0,10.0,37.0,38.0,31.0,-10.85,-17.85,0.852680075587,0.284226691862,0.286702672782,0.0955675575939,24.0,681994.0,45.0,24.0,
LHB0967,37.0,38.0,41.0,47.0,33.0,-19.22,-34.65,1.43028979941,0.286057959882,0.286702672782,0.0573405345564,44.0,1297306.0,0.0,40.0,
CCM0467,43.0,40.0,19.0,26.0,25.0,-19.73,-29.54,1.25343621089,0.313359052722,0.286702672782,0.0716756681955,15.0,407773.0,3.0,15.0,
GKO0078,44.0,46.0,21.0,24.0,29.0,-18.67,-29.97,7.62559621826,0.30502384873,0.341355100343,0.0136542040137,29.0,909642.0,26.0,27.0,
GNS0178,30.0,17.0,42.0,26.0,33.0,-4.48,-15.17,5.29631806388,0.311548121405,0.341355100343,0.0200797117849,118.0,3390521.0,115.0,98.0,
SSS0345,40.0,21.0,38.0,16.0,20.0,-7.94,-20.96,1.69786034913,0.282976724855,0.286702672782,0.047783778797,52.0,1679738.0,0.0,48.0,
ALH0402,43.0,23.0,43.0,46.0,32.0,-17.93,-29.85,4.03863722409,0.288474087435,0.30438175398,0.0217415538557,16.0,432460.0,13.0,16.0,
AKK0329,45.0,22.0,25.0,39.0,22.0,-22.26,-29.58,1.10894519377,0.277236298443,0.286702672782,0.0716756681955,36.0,968447.0,34.0,35.0,
EWH0191,33.0,17.0,22.0,23.0,27.0,-10.53,-15.11,6.35580041447,0.302657162594,0.32992232246,0.0157105867838,26.0,685932.0,19.0,24.0,
TVS0050,40.0,38.0,18.0,30.0,29.0,-19.52,-27.55,11.5372462918,0.311817467347,0.341355100343,0.00922581352279,376.0,11331406.0,245.0,205.0,
TUC0632,38.0,44.0,10.0,13.0,31.0,-14.09,-20.82,3.85880776688,0.275629126205,0.341355100343,0.0243825071674,65.0,1875733.0,0.0,58.0,
SKG0759,22.0,15.0,43.0,41.0,26.0,-9.64,-21.85,2.5966294412,0.288514382355,0.30438175398,0.0338201948867,27.0,807030.0,38.0,27.0,
IMG0320,37.0,14.0,12.0,24.0,23.0,-15.14,-15.88,9.00284620816,0.281338944005,0.286702672782,0.00895945852443,346.0,10132093.0,242.0,179.0,
BBG0325,41.0,50.0,30.0,37.0,40.0,-19.11,-32.22,8.33372936798,0.287369978206,0.341355100343,0.0117708655291,287.0,8103691.0,222.0,164.0,
CTW0500,38.0,36.0,20.0,35.0,35.0,-18.81,-25.64,7.27410242672,0.303087601113,0.341355100343,0.014223129181,263.0,7925744.0,271.0,148.0,
SBN0495,39.0,22.0,43.0,24.0,21.0,-9.75,-24.56,8.9647877528,0.309130612166,0.341355100343,0.0117708655291,251.0,7647005.0,120.0,151.0,
ELH0960,40.0,43.0,26.0,41.0,22.0,-24.73,-38.51,1.42435375822,0.284870751644,0.286702672782,0.0573405345564,42.0,1226919.0,0.0,40.0,
TSG0906,41.0,21.0,40.0,28.0,28.0,-10.98,-22.61,4.21176259953,0.300840185681,0.341355100343,0.0243825071674,86.0,2586471.0,102.0,68.0,
