user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
NAH0503,33.0,17.0,23.0,35.0,38.0,-12.8,-14.98,0.295378225584,0.295378225584,0.341355100343,0.341355100343,1.0,43373.0,4.0,1.0,
FRB0023,45.0,14.0,12.0,14.0,14.0,-15.4,-18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AHG0634,31.0,36.0,42.0,41.0,27.0,-15.71,-32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CWB0065,50.0,33.0,14.0,20.0,23.0,-19.86,-26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATP0662,17.0,16.0,41.0,20.0,39.0,3.35,-6.08,0.556103225545,0.278051612772,0.286702672782,0.143351336391,21.0,629621.0,20.0,20.0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-7.65,-23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WKF0012,37.0,44.0,20.0,45.0,23.0,-26.97,-38.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JMB0308,41.0,44.0,34.0,14.0,32.0,-9.18,-24.39,0.339827803812,0.339827803812,0.341355100343,0.341355100343,1.0,19664.0,0.0,1.0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-12.09,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JMH0543,44.0,25.0,37.0,13.0,34.0,-5.38,-15.79,0.276524729574,0.276524729574,0.341355100343,0.341355100343,1.0,24445.0,0.0,1.0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-20.99,-38.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-20.16,-35.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-19.26,-32.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CYA0506,16.0,17.0,44.0,14.0,31.0,4.9,-7.93,0.249862708344,0.249862708344,0.286702672782,0.286702672782,3.0,97784.0,0.0,3.0,
GRC0145,30.0,43.0,24.0,46.0,27.0,-23.18,-35.47,0.302828525543,0.302828525543,0.341355100343,0.341355100343,2.0,71935.0,8.0,2.0,
BLS0678,35.0,17.0,43.0,28.0,31.0,-7.07,-18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HJB0742,41.0,40.0,16.0,21.0,30.0,-16.53,-24.28,0.276022401444,0.276022401444,0.286702672782,0.286702672782,17.0,551184.0,14.0,13.0,
KKS0119,15.0,28.0,39.0,33.0,27.0,-6.94,-21.59,0.316133070727,0.316133070727,0.341355100343,0.341355100343,1.0,37547.0,1.0,1.0,
RAB0589,36.0,35.0,26.0,14.0,31.0,-8.48,-18.69,0.276734123296,0.276734123296,0.286702672782,0.286702672782,2.0,47238.0,2.0,2.0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-20.99,-33.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-18.53,-19.47,0.266883126552,0.266883126552,0.341355100343,0.341355100343,1.0,27554.0,1.0,1.0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-27.05,-35.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RHL0992,36.0,10.0,39.0,37.0,36.0,-9.92,-16.33,0.272862829946,0.272862829946,0.341355100343,0.341355100343,1.0,17318.0,0.0,1.0,
CIM0926,31.0,25.0,41.0,17.0,31.0,-2.92,-16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.47,-20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,-5.83,-20.25,0.28148106478,0.28148106478,0.341355100343,0.341355100343,1.0,40928.0,1.0,1.0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0.27,-9.16,0.295599332821,0.295599332821,0.341355100343,0.341355100343,1.0,38004.0,1.0,1.0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.53,-25.5,0.280818499054,0.280818499054,0.341355100343,0.341355100343,1.0,29723.0,0.0,1.0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-8.43,-20.36,0.623784944343,0.311892472171,0.30438175398,0.15219087699,2.0,55117.0,0.0,2.0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-12.65,-24.05,0.284755801967,0.284755801967,0.341355100343,0.341355100343,1.0,41389.0,0.0,1.0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-8.51,-24.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-15.24,-23.4,0.598992121498,0.299496060749,0.286702672782,0.143351336391,15.0,454586.0,5.0,12.0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-20.95,-25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-1.09,-4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-1.48,-11.48,0.29233173441,0.29233173441,0.286702672782,0.286702672782,11.0,300271.0,5.0,9.0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-15.03,-25.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TSB0437,26.0,23.0,16.0,30.0,26.0,-14.14,-18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EZH0736,44.0,41.0,37.0,19.0,31.0,-11.24,-26.7,0.300560578382,0.300560578382,0.286702672782,0.286702672782,17.0,599377.0,7.0,14.0,
JCG0316,47.0,36.0,32.0,25.0,33.0,-14.69,-26.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MSG0839,42.0,46.0,19.0,39.0,29.0,-25.02,-35.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LJJ0905,43.0,36.0,12.0,22.0,30.0,-17.92,-22.95,0.269432831235,0.269432831235,0.286702672782,0.286702672782,3.0,75228.0,2.0,3.0,
HCM0267,36.0,45.0,39.0,20.0,32.0,-9.17,-26.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MTB0620,38.0,44.0,41.0,50.0,28.0,-22.97,-41.12,0.291248081061,0.291248081061,0.341355100343,0.341355100343,1.0,12949.0,1.0,1.0,
CCH0182,42.0,44.0,47.0,23.0,29.0,-10.82,-31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAM0681,41.0,43.0,45.0,10.0,28.0,-5.51,-25.51,0.654775557902,0.327387778951,0.286702672782,0.143351336391,22.0,680055.0,22.0,18.0,
LBH0942,40.0,42.0,23.0,30.0,29.0,-18.91,-29.91,0.628892134715,0.314446067357,0.291982910479,0.145991455239,3.0,78394.0,4.0,3.0,
CAB0388,37.0,33.0,23.0,40.0,36.0,-19.19,-26.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WGR0833,38.0,46.0,24.0,38.0,42.0,-19.02,-28.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MTT0901,41.0,34.0,30.0,40.0,30.0,-20.24,-31.11,1.33248594982,0.666242974911,0.286702672782,0.143351336391,61.0,1778268.0,84.0,26.0,
GQF0659,40.0,16.0,30.0,29.0,28.0,-12.81,-19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CSP0197,37.0,44.0,17.0,13.0,26.0,-13.24,-23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OMM0944,17.0,14.0,27.0,21.0,29.0,-2.66,-8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IMP0530,40.0,17.0,42.0,50.0,32.0,-18.04,-27.98,0.282667856485,0.282667856485,0.286702672782,0.286702672782,3.0,110930.0,4.0,3.0,
ORB0473,38.0,44.0,46.0,38.0,38.0,-14.16,-32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JML0909,24.0,32.0,39.0,40.0,21.0,-14.73,-31.29,0.622816707409,0.311408353704,0.286702672782,0.143351336391,9.0,262141.0,8.0,8.0,
NDM0417,44.0,36.0,50.0,12.0,34.0,-3.46,-21.78,0.286619042617,0.286619042617,0.30438175398,0.30438175398,1.0,47300.0,2.0,1.0,
FRL0511,20.0,30.0,47.0,20.0,30.0,-0.45,-17.94,0.537628539622,0.268814269811,0.286702672782,0.143351336391,5.0,149823.0,7.0,5.0,
LAP0338,42.0,23.0,33.0,45.0,31.0,-19.94,-28.46,0.329486967823,0.329486967823,0.341355100343,0.341355100343,1.0,32663.0,0.0,1.0,
HCV0478,46.0,36.0,18.0,12.0,24.0,-14.46,-23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KJA0152,16.0,16.0,39.0,38.0,34.0,-5.79,-15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ECF0828,40.0,49.0,39.0,40.0,35.0,-18.89,-36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BVN0514,36.0,23.0,30.0,23.0,22.0,-11.59,-21.81,0.28547147271,0.28547147271,0.286702672782,0.286702672782,3.0,102333.0,0.0,3.0,
BSS0463,32.0,40.0,40.0,38.0,28.0,-15.62,-32.82,0.350215240919,0.350215240919,0.286702672782,0.286702672782,3.0,88289.0,5.0,3.0,
JJM0203,37.0,36.0,18.0,30.0,28.0,-18.54,-26.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AIM0627,36.0,39.0,16.0,41.0,23.0,-25.15,-34.08,0.386952797795,0.386952797795,0.30438175398,0.30438175398,1.0,25445.0,0.0,1.0,
RAH0440,18.0,15.0,43.0,16.0,24.0,1.83,-11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
XHG0902,44.0,35.0,23.0,47.0,14.0,-29.9,-41.85,0.623107357165,0.311553678582,0.286702672782,0.143351336391,8.0,219708.0,5.0,7.0,
TDJ0998,34.0,40.0,10.0,42.0,36.0,-23.52,-27.6,0.272188684864,0.272188684864,0.286702672782,0.286702672782,34.0,984610.0,32.0,19.0,
JPA0667,49.0,42.0,34.0,35.0,27.0,-21.49,-36.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EHR0096,22.0,13.0,20.0,48.0,31.0,-16.88,-18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SJW0451,43.0,30.0,16.0,50.0,28.0,-28.48,-33.21,0.321333230589,0.321333230589,0.286702672782,0.286702672782,1.0,22879.0,0.0,1.0,
CNB0900,34.0,43.0,38.0,16.0,27.0,-7.98,-25.85,0.586155718668,0.293077859334,0.286702672782,0.143351336391,3.0,130979.0,0.0,3.0,
EAH0466,41.0,38.0,29.0,38.0,25.0,-21.47,-34.28,1.0,1.0,0.286702672782,0.286702672782,18.0,625621.0,8.0,18.0,
CTA0020,36.0,50.0,11.0,22.0,34.0,-17.35,-25.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SRS0231,17.0,44.0,36.0,32.0,26.0,-10.66,-28.83,0.278180389136,0.278180389136,0.341355100343,0.341355100343,1.0,45956.0,0.0,1.0,
HWH0646,17.0,24.0,24.0,21.0,28.0,-5.25,-13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HKB0418,50.0,18.0,13.0,26.0,27.0,-19.33,-19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCM0855,31.0,24.0,19.0,36.0,29.0,-16.91,-21.72,0.320300494485,0.320300494485,0.30438175398,0.30438175398,1.0,35497.0,0.0,1.0,
SED0886,22.0,18.0,18.0,35.0,28.0,-13.31,-16.77,0.554397735153,0.277198867576,0.286702672782,0.143351336391,6.0,183250.0,3.0,6.0,
LBC0356,40.0,30.0,40.0,21.0,41.0,-5.99,-17.34,0.296158779508,0.296158779508,0.341355100343,0.341355100343,1.0,28608.0,2.0,1.0,
CKH0144,34.0,22.0,22.0,35.0,30.0,-16.07,-21.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MBG0438,38.0,17.0,37.0,16.0,29.0,-4.79,-14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MVF0594,35.0,38.0,33.0,44.0,36.0,-18.61,-30.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ATF0274,20.0,45.0,48.0,27.0,28.0,-6.09,-28.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KTG0091,46.0,41.0,16.0,15.0,29.0,-15.85,-23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ACC0042,23.0,19.0,37.0,20.0,31.0,-1.85,-12.18,0.314746437899,0.314746437899,0.341355100343,0.341355100343,1.0,28081.0,0.0,1.0,
AKW0167,38.0,38.0,20.0,14.0,35.0,-10.1,-17.91,0.285794999372,0.285794999372,0.341355100343,0.341355100343,1.0,29210.0,0.0,1.0,
KPR0497,50.0,43.0,43.0,20.0,29.0,-12.77,-31.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ABN0239,21.0,37.0,20.0,39.0,25.0,-17.99,-28.17,0.283111290741,0.283111290741,0.286702672782,0.286702672782,14.0,369656.0,15.0,12.0,
CKB0482,36.0,48.0,37.0,46.0,25.0,-23.01,-41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AMH0464,45.0,16.0,42.0,37.0,21.0,-16.43,-28.63,0.29724894371,0.29724894371,0.286702672782,0.286702672782,1.0,19567.0,0.0,1.0,
QCH0110,34.0,35.0,17.0,37.0,27.0,-20.98,-28.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SGG0787,14.0,27.0,10.0,20.0,31.0,-7.18,-10.21,0.502165210988,0.251082605494,0.286702672782,0.143351336391,15.0,533011.0,17.0,12.0,
SIJ0661,40.0,17.0,14.0,15.0,21.0,-12.63,-15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTW0005,33.0,39.0,18.0,18.0,27.0,-12.9,-22.26,0.573751067255,0.286875533627,0.341355100343,0.170677550172,2.0,76958.0,1.0,2.0,
RLB0719,14.0,18.0,15.0,40.0,35.0,-12.13,-13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WDO0870,23.0,21.0,14.0,13.0,25.0,-6.35,-10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KCB0815,16.0,40.0,18.0,36.0,31.0,-14.74,-23.95,0.26076956655,0.26076956655,0.286702672782,0.286702672782,19.0,498222.0,8.0,14.0,
VCY0751,37.0,24.0,39.0,19.0,25.0,-7.36,-20.53,0.966845953527,0.322281984509,0.341355100343,0.113785033448,18.0,526344.0,20.0,16.0,
BAJ0654,36.0,10.0,47.0,10.0,41.0,4.89,-3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MKL0941,16.0,26.0,20.0,38.0,30.0,-13.1,-19.32,0.26576296212,0.26576296212,0.341355100343,0.341355100343,1.0,33645.0,0.0,1.0,
EGD0409,39.0,40.0,22.0,35.0,33.0,-19.73,-28.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DBS0235,30.0,38.0,18.0,37.0,33.0,-18.57,-26.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JJH0613,50.0,30.0,24.0,14.0,26.0,-13.58,-22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UFK0208,18.0,34.0,22.0,23.0,30.0,-8.03,-17.43,0.289140920643,0.289140920643,0.341355100343,0.341355100343,1.0,39019.0,0.0,1.0,
BLB0114,38.0,48.0,41.0,15.0,22.0,-10.0,-31.35,0.291637871551,0.291637871551,0.341355100343,0.341355100343,1.0,47042.0,7.0,1.0,
CKD0680,18.0,50.0,24.0,18.0,28.0,-8.42,-23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MKG0711,17.0,26.0,43.0,32.0,38.0,-3.15,-16.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EDA0684,38.0,42.0,40.0,39.0,33.0,-16.97,-33.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IIL0513,37.0,13.0,26.0,38.0,34.0,-14.86,-17.69,0.292989853976,0.292989853976,0.286702672782,0.286702672782,4.0,127997.0,2.0,4.0,
TSM0363,34.0,19.0,20.0,39.0,33.0,-17.09,-19.74,0.25958276203,0.25958276203,0.341355100343,0.341355100343,1.0,19389.0,0.0,1.0,
PBP0002,49.0,35.0,23.0,10.0,27.0,-12.37,-21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LHB0606,37.0,38.0,15.0,27.0,27.0,-18.56,-26.15,0.316437261714,0.316437261714,0.30438175398,0.30438175398,1.0,37565.0,0.0,1.0,
GTD0898,23.0,23.0,39.0,15.0,29.0,-0.32,-13.07,0.545766432281,0.272883216141,0.286702672782,0.143351336391,8.0,272872.0,0.0,6.0,
CJH0702,46.0,24.0,30.0,25.0,37.0,-12.01,-18.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DMK0257,33.0,20.0,26.0,26.0,30.0,-10.58,-16.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WIQ0567,25.0,41.0,10.0,47.0,39.0,-22.41,-26.43,0.273339100535,0.273339100535,0.286702672782,0.286702672782,39.0,1142658.0,35.0,23.0,
PTH0830,43.0,44.0,42.0,43.0,34.0,-19.77,-36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCO0666,40.0,45.0,10.0,12.0,31.0,-14.42,-21.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MHG0733,43.0,30.0,24.0,42.0,29.0,-22.8,-30.42,0.594008040949,0.297004020474,0.286702672782,0.143351336391,13.0,387331.0,0.0,13.0,
RAW0915,43.0,50.0,21.0,43.0,24.0,-28.38,-41.62,0.261994757602,0.261994757602,0.341355100343,0.341355100343,1.0,27834.0,2.0,1.0,
HAM0985,20.0,17.0,29.0,16.0,20.0,-3.55,-13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SAB0781,36.0,35.0,24.0,30.0,28.0,-16.58,-26.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IBM0671,50.0,46.0,38.0,35.0,31.0,-20.47,-37.08,0.338537007023,0.338537007023,0.341355100343,0.341355100343,1.0,18421.0,1.0,1.0,
YDN0198,45.0,50.0,41.0,11.0,24.0,-10.22,-31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GAF0060,41.0,16.0,39.0,25.0,22.0,-10.58,-21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AMM0014,48.0,38.0,15.0,44.0,36.0,-27.01,-31.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AMV0036,43.0,36.0,42.0,37.0,26.0,-17.83,-34.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOP0763,43.0,41.0,22.0,20.0,33.0,-14.64,-24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CBG0490,50.0,31.0,35.0,10.0,29.0,-8.55,-20.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CNE0352,39.0,22.0,44.0,15.0,30.0,-3.47,-16.76,0.277463695161,0.277463695161,0.341355100343,0.341355100343,1.0,33062.0,0.0,1.0,
GQP0743,47.0,39.0,19.0,39.0,25.0,-26.36,-35.43,0.275586290664,0.275586290664,0.286702672782,0.286702672782,12.0,341736.0,18.0,10.0,
PTH0552,20.0,13.0,32.0,20.0,28.0,-1.96,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GLR0975,33.0,44.0,26.0,24.0,24.0,-15.0,-29.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GTD0219,40.0,40.0,19.0,30.0,33.0,-18.63,-26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BKW0374,41.0,38.0,17.0,46.0,27.0,-27.43,-35.18,0.291834577553,0.291834577553,0.341355100343,0.341355100343,1.0,30685.0,0.0,1.0,
CAH0936,40.0,22.0,39.0,50.0,24.0,-21.51,-33.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AIP0982,43.0,20.0,43.0,41.0,33.0,-15.06,-26.01,0.322998999472,0.322998999472,0.341355100343,0.341355100343,1.0,43155.0,0.0,1.0,
KRV0372,40.0,39.0,25.0,35.0,32.0,-19.36,-29.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IAT0263,28.0,23.0,30.0,30.0,27.0,-11.0,-20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JBD0616,40.0,21.0,25.0,37.0,27.0,-18.54,-24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RUM0880,40.0,37.0,17.0,38.0,26.0,-23.77,-31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DGM0754,42.0,18.0,42.0,24.0,24.0,-9.54,-22.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SMY0792,43.0,37.0,39.0,42.0,25.0,-21.13,-37.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HOB0994,38.0,39.0,15.0,43.0,33.0,-24.46,-30.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DGN0480,21.0,25.0,44.0,20.0,31.0,-0.46,-15.16,0.281622443166,0.281622443166,0.341355100343,0.341355100343,1.0,35099.0,0.0,1.0,
KJJ0293,41.0,42.0,23.0,39.0,33.0,-22.12,-31.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JXH0493,36.0,32.0,23.0,15.0,31.0,-9.18,-17.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PGH0184,30.0,35.0,33.0,22.0,25.0,-9.81,-24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JPW0741,40.0,38.0,44.0,30.0,33.0,-12.06,-28.79,0.977956894519,0.325985631506,0.341355100343,0.113785033448,20.0,510431.0,0.0,15.0,
NMG0766,16.0,23.0,42.0,40.0,31.0,-7.74,-20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HMW0713,38.0,24.0,40.0,36.0,28.0,-14.0,-26.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MAH0864,30.0,46.0,25.0,20.0,25.0,-12.71,-27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
QNF0205,35.0,41.0,22.0,21.0,29.0,-13.63,-24.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KKW0879,36.0,42.0,21.0,31.0,27.0,-19.12,-30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEM0093,28.0,24.0,45.0,14.0,30.0,0.19,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RVF0201,36.0,32.0,38.0,29.0,28.0,-12.17,-26.37,0.325126628454,0.325126628454,0.341355100343,0.341355100343,1.0,33797.0,6.0,1.0,
TMA0069,33.0,38.0,42.0,14.0,33.0,-3.58,-20.24,0.595407967869,0.297703983934,0.341355100343,0.170677550172,14.0,424071.0,11.0,12.0,
VFM0814,46.0,45.0,44.0,19.0,28.0,-11.45,-31.21,0.399018068088,0.399018068088,0.286702672782,0.286702672782,21.0,603208.0,4.0,16.0,
SBN0866,41.0,34.0,41.0,24.0,22.0,-12.53,-29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ZJE0857,35.0,34.0,36.0,38.0,31.0,-15.84,-29.04,0.608519660212,0.304259830106,0.341355100343,0.170677550172,2.0,65559.0,0.0,2.0,
HPM0986,41.0,36.0,38.0,23.0,24.0,-12.69,-28.8,0.320985777138,0.320985777138,0.341355100343,0.341355100343,1.0,51026.0,0.0,1.0,
CJP0952,45.0,18.0,25.0,18.0,27.0,-11.39,-16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DRR0162,45.0,36.0,20.0,36.0,29.0,-22.78,-30.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ESR0693,35.0,23.0,25.0,21.0,31.0,-9.52,-15.91,0.285754371423,0.285754371423,0.286702672782,0.286702672782,31.0,942833.0,45.0,20.0,
CWR0502,41.0,49.0,25.0,45.0,27.0,-26.76,-40.57,0.291883944985,0.291883944985,0.341355100343,0.341355100343,1.0,37931.0,0.0,1.0,
SLB0049,14.0,27.0,16.0,22.0,20.0,-9.18,-16.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IDO0176,34.0,39.0,40.0,24.0,26.0,-10.52,-28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AGB0186,18.0,10.0,41.0,15.0,35.0,5.2,-3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RJB0088,20.0,42.0,37.0,45.0,24.0,-17.06,-35.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OCB0805,37.0,33.0,42.0,16.0,18.0,-8.44,-26.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ETR0428,36.0,21.0,40.0,20.0,20.0,-7.96,-21.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IKP0472,32.0,10.0,37.0,38.0,31.0,-10.85,-17.85,0.284094964413,0.284094964413,0.286702672782,0.286702672782,2.0,40198.0,1.0,2.0,
LHB0967,37.0,38.0,41.0,47.0,33.0,-19.22,-34.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CCM0467,43.0,40.0,19.0,26.0,25.0,-19.73,-29.54,0.342140736744,0.342140736744,0.286702672782,0.286702672782,2.0,48164.0,1.0,2.0,
GKO0078,44.0,46.0,21.0,24.0,29.0,-18.67,-29.97,0.563790353122,0.281895176561,0.341355100343,0.170677550172,2.0,65141.0,1.0,2.0,
GNS0178,30.0,17.0,42.0,26.0,33.0,-4.48,-15.17,0.286954931528,0.286954931528,0.341355100343,0.341355100343,1.0,19537.0,2.0,1.0,
SSS0345,40.0,21.0,38.0,16.0,20.0,-7.94,-20.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOM0086,18.0,10.0,34.0,23.0,33.0,-0.47,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SSR0278,34.0,32.0,45.0,15.0,24.0,-4.76,-22.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ALH0402,43.0,23.0,43.0,46.0,32.0,-17.93,-29.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AKK0329,45.0,22.0,25.0,39.0,22.0,-22.26,-29.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EWH0191,33.0,17.0,22.0,23.0,27.0,-10.53,-15.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TVS0050,40.0,38.0,18.0,30.0,29.0,-19.52,-27.55,0.302622140301,0.302622140301,0.291982910479,0.291982910479,1.0,44052.0,0.0,1.0,
TUC0632,38.0,44.0,10.0,13.0,31.0,-14.09,-20.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SKG0759,22.0,15.0,43.0,41.0,26.0,-9.64,-21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IMG0320,37.0,14.0,12.0,24.0,23.0,-15.14,-15.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
